web-scraper-order,web-scraper-start-url,brand,name,price
"1635401955-1737","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=9","BOWER","SX7DGN 2x Teleconverter for Nikon (7 Element)","$399.00"
"1635401938-1536","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=15","ZEISS","Zeiss Milvus 25mm f/1.4 ZE Lens for Canon EF","$2,279.00"
"1635401955-1722","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=9","SIGMA","12-24mm f/4.5-5.6 EX DG Aspherical AF Lens For Canon","$999.00"
"1635401933-1504","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=17","SIGMA","Sigma 14mm F/1.8 Art DG HSM Lens (for Sony E Cameras)","$1,499.00"
"1635401961-1787","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=7","NIKON","Nikon Zoom-Nikkor Zoom Lens for Nikon F - 18mm-200mm - F/3.5-5.6","$499.00"
"1635401935-1531","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=16","SIGMA","Sigma 105mm f/1.4 DG HSM Art Lens for Sigma SA","$1,549.00"
"1635401977-1985","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=1","NIKON","Nikon AF-S DX NIKKOR 16-80mm f/2.8-4E ED VR Lens","$539.00"
"1635401941-1566","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=14","ROKINON","800mm f/8.0 Mirror Lens In Black","$229.90"
"1635401958-1775","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=8","NIKON","18-105mm AF-S DX F/3.5-5.6G ED VR Lens","$209.00"
"1635401961-1784","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=7","Canon","Canon 24-70mm f/4L IS USM Lens","$769.00"
"1635401972-1911","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","SIGMA","SIGMA Art Telephoto Lens for Nikon F - 85mm - F/1.4","$849.00"
"1635401938-1550","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=15","KIT-COMBO-BUNDLE","Sony 16-50mm f/3.5-5.6 Retractable Zoom Lens NEX E-Mount Cameras","$269.00"
"1635401963-1822","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=6","NIKON","55-200mm f/4-5.6G ED AF-S DX Zoom Lens","$95.00"
"1635401944-1608","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=13","Canon","Canon EF 24-105mm f/4L IS USM Standard Zoom Autofocus Lens","$709.00"
"1635401977-1978","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=1","NIKON","Nikon AF-S NIKKOR 24-70mm f/2.8E ED VR Lens","$1,749.00"
"1635401969-1877","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=4","TAMRON","Tamron 28-75mm f/2.8 SP XR Di AF Lens for Canon","$315.00"
"1635401953-1698","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=10","TAMRON","Tamron SP 150-600mm f/5-6.3 Di VC USD Lens for Canon","$899.00"
"1635401958-1768","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=8","Sony","16mm f/2.8 Alpha A-Mount Fisheye Lens","$719.00"
"1635401944-1625","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=13","Canon","Canon EF 70-200mm f/4L USM Telephoto Zoom Lens - ( 2578A002 )","$489.00"
"1635401938-1548","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=15","ZEISS","Zeiss 135mm f/2 Apo Sonnar T* ZF.2 Lens for Nikon F Mount","$1,345.00"
"1635401944-1604","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=13","Canon","Canon EF 70-300mm f/4-5.6L IS USM Telephoto Lens","$1,096.00"
"1635401963-1814","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=6","FUJIFILM","Fujinon XF23mm F2 R WR - Black","$395.00"
"1635401929-1456","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=18","Canon","Canon RF 70-200mm f/4L IS USM Lens","$1,469.00"
"1635401953-1702","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=10","Sony","Sony 16-50mm f/3.5-5.6 Retractable Zoom Lens for Most NEX E-Mount","$119.00"
"1635401941-1591","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=14","TAMRON","Tamron AFF016N700 SP 85mm F/1.8 Di VC USD Lens (Black) (Nikon)","$696.00"
"1635401950-1659","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=11","Sony","50mm f/1.4 Carl Zeiss Planar T* ZA Lens","$1,355.00"
"1635401935-1528","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=16","SIGMA","Sigma 14-24mm f/2.8 DG HSM Art Lens for Nikon F","$1,099.00"
"1635401974-1941","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=2","NIKON","Nikon AF-S NIKKOR 14-24mm f/2.8G ED Lens","$1,396.00"
"1635401953-1707","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=10","Sony","24-70mm f/2.8 Carl Zeiss T* Alpha A-Mount Standard Zoom Lens","$1,779.00"
"1635401941-1580","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=14","NIKON","AF-S NIKKOR 16-35mm f/4G ED VR Wide-angle zoom Lens","$1,069.00"
"1635401953-1688","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=10","SIGMA","35mm f/1.4 DG HSM Art Lens for Sony DSLR Cameras","$775.00"
"1635401944-1598","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=13","Canon","Canon PowerShot N 12.1 MP CMOS Digital Camera with 8x Optical Zoom and 28mm Wide-Angle Lens (Black)","$199.00"
"1635401953-1697","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=10","Panasonic","Panasonic Lumix G Vario 7-14mm f/4.0 ASPH Lens - Micro Format","$649.00"
"1635401950-1678","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=11","SIGMA","Sigma Telephoto Zoom Lens for Nikon F - 120mm-300mm - F/2.8","$2,749.00"
"1635401963-1812","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=6","Canon","Canon EF 24-105mm f/4L IS II USM Lens Bundle","$1,196.00"
"1635401955-1720","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=9","TAMRON","28-200mm Super Zoom f/3.8-5.6 XR Di Aspherical IF Macro Autofocus Lens for Pentax AF Bonus Kit","$234.63"
"1635401977-1956","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=1","Canon","Canon EF 24-105mm f/4L IS II USM Lens","$1,049.00"
"1635401950-1670","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=11","FUJIFILM","Fujifilm XC 50-230mm f/4.5-6.7 OIS Lens Black","$149.00"
"1635401961-1791","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=7","SIGMA","Sigma 70-200mm F2.8 EX DG OS HSM Lens for Canon","$896.00"
"1635401969-1867","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=4","SIGMA","Sigma Mount Converter MC-11 for Use with Canon SGV Lenses for Sony E","$249.00"
"1635401972-1900","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","SIGMA","Sigma 17-50mm f/2.8 EX Dc Os HSM Lens Canon","$329.00"
"1635401938-1562","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=15","NIKON","Nikon Nikkor AF-S Wide-Angle Lens for Nikon F - 24mm - F/1.8","$649.00"
"1635401963-1828","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=6","NIKON","TC-17E II 1.7x Teleconverter for AF-I and AF-S Lenses ONLY","$379.99"
"1635401961-1783","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=7","NIKON","Nikon AF-S DX NIKKOR 55-200mm f/4-5.6G ED VR II Lens","$199.00"
"1635401935-1510","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=16","ROKINON","Rokinon 35mm T1.5 Cine DS Lens for Micro Four Thirds Mount","$434.35"
"1635401950-1675","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=11","Panasonic","Panasonic Lumix G Vario 14-42mm Lens (Black)","$149.00"
"1635401961-1805","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=7","Canon","LA-DC20 LENS ADAPTER FOR POWERSHOT S80","$19.95"
"1635401969-1880","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=4","NIKON","Nikon 50mm f/1.8D Autofocus Lens","$99.00"
"1635401958-1773","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=8","NIKON","Nikon AF-S NIKKOR 70-200mm f/2.8G ED VR II Lens","$1,679.00"
"1635401955-1724","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=9","Canon","Canon EF 70-300mm f/4-5.6 IS USM Telephoto Zoom Lens","$395.00"
"1635401929-1461","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=18","NIKON","Nikon AF-S FX NIKKOR 600mm f/4G ED Vibration Reduction Front Lens with Auto Focus Cover","$11,999.00"
"1635401963-1833","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=6","NIKON","Nikon AF-S NIKKOR 24-70mm f/2.8G ED Wide Angle Zoom Lens","$1,229.00"
"1635401933-1486","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=17","TAMRON","Tamron 70-210mm f/4 Di VC USD Lens for Nikon F","$499.00"
"1635401944-1611","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=13","BOWER","2X Converter Digital Autofocus Multi Coated 4 Elements for Nikon DSLR's","$349.00"
"1635401953-1691","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=10","SIGMA","Sigma 50mm f/1.4 DG HSM Art Lens for Nikon F","$649.00"
"1635401933-1502","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=17","SIGMA","Sigma 20mm F1.4 Art DG HSM Lens for Nikon","$719.00"
"1635401938-1540","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=15","NIKON","Nikon AF-S NIKKOR 28mm f/1.4E ED Lens","$1,849.00"
"1635401953-1705","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=10","Sony","16-50mm f/2.8 DT Standard Zoom Lens","$615.00"
"1635401958-1765","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=8","BOWER","74 TO 72MM STEP DOWN ADAPTER RING FOR SONY DSC-H7/ H9","$9.95"
"1635401938-1555","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=15","SIGMA","Sigma 18-300mm f/3.5-6.3 DC MACRO OS HSM Contemporary Lens for Nikon F","$499.00"
"1635401953-1686","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=10","Sony","55-300mm f/4.5-5.6 DT Alpha A-Mount Telephoto Zoom Lens","$259.00"
"1635401953-1710","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=10","SIGMA","85mm f/1.4 EX DG HSM Lens For Canon EOS Digital SLR Cameras","$765.00"
"1635401955-1719","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=9","Canon","EF-S 18-135mm f/3.5-5.6 IS Standard Zoom Lens- White Box!","$249.00"
"1635401963-1820","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=6","NIKON","Nikon 70-300mm f/4.5-5.6G ED-IF AF-S VR NIKKOR Lens","$429.00"
"1635401958-1756","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=8","Canon","Canon 600mm F/4L IS USM Lens Mark II","$9,796.00"
"1635401953-1711","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=10","Sony","Sony E 55-210mm f/4.5-6.3 OSS E-Mount Lens (Silver)","$218.00"
"1635401947-1646","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=12","SIGMA","Sigma Macro Zoom Lens for Canon EF - 17mm-70mm - F/2.8-4","$335.00"
"1635401929-1475","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=18","Sony","Sony FE 50mm f/1.2 GM Lens","$1,978.00"
"1635401950-1665","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=11","Sony","Sony SAL 35mm f/1.4G Wide Angle Prime Lens","$999.00"
"1635401972-1912","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","TAMRON","Tamron SP 70-200mm f/2.8 Di VC USD G2 Lens for Canon EF","$989.00"
"1635401955-1718","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=9","Canon","Canon 70-200mm f/2.8L USM Telephoto Zoom Lens 2569A004","$989.00"
"1635401958-1759","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=8","SIGMA","120-300mm F2.8 EX APO DG OS HSM For Canon","$2,196.00"
"1635401950-1658","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=11","TAMRON","Tamron SP 70-200mm f/2.8 Di VC USD Zoom Lens for Canon","$899.00"
"1635401938-1556","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=15","ZEISS","Zeiss Batis 85mm f/1.8 Lens for Sony E Mount","$1,089.00"
"1635401972-1906","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","SIGMA","Sigma Art Wide-Angle Lens for Nikon F - 35mm - F/1.4","$599.00"
"1635401977-1968","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=1","TAMRON","Tamron 18-400mm f/3.5-6.3 Di II VC HLD Lens for Nikon F","$619.00"
"1635401963-1811","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=6","NIKON","Nikon AF-S NIKKOR 70-200mm f/2.8E FL ED VR Lens Bundle","$1,996.00"
"1635401929-1469","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=18","FUJIFILM","FUJIFILM GF 110mm f/2 R LM WR Lens","$2,499.00"
"1635401958-1763","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=8","SAKAR","2.2X Telephoto High Resolution - Lens","$249.95"
"1635401947-1655","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=12","TOKINA","Tokina AT-X 16-28mm f/2.8 Pro FX Lens for Nikon","$529.00"
"1635401935-1532","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=16","TAMRON","Tamron SP 24-70mm f/2.8 Di VC USD G2 Lens for Canon EF","$899.00"
"1635401961-1777","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=7","Panasonic","Panasonic Lumix G Vario 14-140mm f/3.5-5.6 ASPH.POWER O.I.S.Lens Black","$389.00"
"1635401972-1921","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","Canon","Canon RF 28-70mm f/2L USM Lens","$2,949.00"
"1635401935-1511","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=16","Canon","Canon EF-M 15-45mm f/3.5-6.3 Image Stabilization STM Zoom Lens (Silver)","$99.00"
"1635401961-1779","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=7","SIGMA","Sigma 18-250mm F3.5-6.3 DC Macro OS HSM for Canon EF Mount","$297.00"
"1635401977-1960","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=1","Canon","Canon RF 24-105mm f/4L IS USM Lens","$1,099.00"
"1635401955-1742","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=9","Canon","Canon EF-S 15-85mm f/3.5-5.6 IS USM Standard Zoom Lens","$549.00"
"1635401950-1683","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=11","Canon","Canon TS-E 45mm f/2.8 Tilt-Shift Lens","$1,189.00"
"1635401941-1575","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=14","SIGMA","10-20mm F4-5.6 EX DC HSM AF Lens for Nikon","$399.00"
"1635401953-1708","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=10","Sony","Sony 24mm f/1.8 E-Mount Carl Zeiss Sonnar Lens","$759.00"
"1635401933-1492","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=17","Panasonic","Panasonic Lumix S PRO 24-70mm f/2.8 Lens","$1,949.00"
"1635401947-1654","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=12","TOKINA","Tokina AT-X 16-28mm f/2.8 Pro FX Lens for Canon","$549.00"
"1635401966-1854","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=5","Sony","Sony Distagon T* FE 35mm f/1.4 ZA Lens","$1,239.00"
"1635401935-1515","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=16","Canon","Canon EF 600mm f/4L IS III USM Lens","$12,399.00"
"1635401974-1946","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=2","Sony","Sony FE 90mm f/2.8 Macro G OSS Lens","$889.00"
"1635401977-1962","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=1","Canon","Canon EF 75-300mm f/4-5.6 III  Lens","$169.00"
"1635401950-1684","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=11","Panasonic","Panasonic 35-100mm f/2.8 Lumix G Vario Zoom Lens","$785.00"
"1635401955-1739","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=9","NIKON","18-105MM AF-S DX F/3.5-5.6G ED VR 67mm","$219.00"
"1635401958-1754","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=8","NIKON","URE-21 ADAPTER RING FOR COOLPIX P6000","$21.95"
"1635401929-1467","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=18","TAMRON","Tamron 150-500mm f/5-6.7 Di III VXD Lens for Sony E","$1,268.00"
"1635401969-1881","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=4","Sony","Sony SEL1635Z Wide-Angle Zoom Lens for Sony E-Mount 16mm-35mm F/4.0","$849.00"
"1635401961-1804","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=7","NIKON","UR-E16 Converter Adapter","$29.95"
"1635401974-1929","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=2","Canon","Canon RF 35mm f/1.8 IS Macro STM Lens","$499.00"
"1635401929-1462","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=18","SIGMA","Sigma 85mm f/1.4 DG DN Art Lens for Sony E","$1,059.00"
"1635401929-1473","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=18","FUJIFILM","FUJIFILM GF 45mm f/2.8 R WR Lens","$1,419.00"
"1635401958-1749","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=8","BOWER","0.16X 37mm dHD FishEye Lens W/ Adapters","$99.99"
"1635401974-1934","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=2","Sony","Sony E 55-210mm f/4.5-6.3 OSS E-Mount Lens Black","$218.00"
"1635401929-1470","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=18","Canon","Canon RF 100mm f/2.8L Macro IS USM Lens","$1,399.00"
"1635401974-1954","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=2","Sony","Sony SEL24240 Zoom Lens for Sony E-Mount - 24mm-240mm - F/3.5-6.3","$719.00"
"1635401950-1668","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=11","Olympus","Olympus M.ZUIKO DIGITAL ED 75-300mm f/4.8-6.7 II Lens","$409.00"
"1635401969-1891","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=4","SIGMA","Sigma 35mm f/1.4 DG HSM Art Lens for Canon DSLR Cameras","$599.00"
"1635401958-1760","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=8","Nikura","37mm 2X High Resolution TelePhoto Lens","$119.95"
"1635401966-1847","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=5","Canon","Canon EF-S 24mm f/2.8 STM Lens","$145.00"
"1635401977-1977","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=1","NIKON","Nikon 28-300mm F/3.5-5.6 AF S Nikkor ED VR Lens","$749.00"
"1635401958-1757","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=8","Sony","Sony SEL18200LE Zoom Lens for Sony E-Mount - 18mm-200mm - F/3.5-6.3","$635.00"
"1635401977-1965","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=1","Canon","Canon EF 24-70mm f/2.8L II USM Zoom Lens","$1,599.00"
"1635401972-1899","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","Canon","Canon 18-135mm f/3.5-5.6 EF-S IS STM Lens White Box","$289.00"
"1635401972-1901","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","NIKON","AF-S Nikkor 50mm f/1.4G Autofocus Lens","$398.00"
"1635401941-1592","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=14","NIKON","Nikon AF-P NIKKOR 70-300mm f/4.5-5.6E ED VR Lens","$569.00"
"1635401958-1766","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=8","Sony","Sony 16-50mm f/2.8 DT Standard Zoom Lens","$596.00"
"1635401974-1936","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=2","Canon","Canon EF 100mm f/2.8L  Macro IS USM Lens","$978.00"
"1635401966-1844","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=5","TAMRON","Tamron 100-400mm F/4.5-6.3 VC USD Telephoto Zoom Lens For Canon Digital SLR Cameras","$595.00"
"1635401935-1518","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=16","SIGMA","Sigma 28mm f/1.4 DG HSM Art Lens for Canon EF","$1,348.00"
"1635401944-1618","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=13","SIGMA","18-200mm f/3.5-6.3 II DC OS HSM Lens for Canon","$339.00"
"1635401972-1910","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","TAMRON","Tamron SP 70-200mm f/2.8 Di VC USD G2 Lens for Nikon F","$979.00"
"1635401972-1896","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","Canon","EF 16-35mm f/4L IS USM Ultra-Wide Zoom Lens","$749.00"
"1635401947-1633","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=12","Sony","Sony SEL1018 Wide-Angle Zoom Lens for Sony E-Mount","$749.00"
"1635401977-1974","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=1","Sony","Sony FE 24-105mm f/4 G OSS Lens","$1,009.00"
"1635401963-1821","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=6","SIGMA","Sigma 12-24mm f/4.5-5.6 DG HSM II Lens (For Nikon)","$699.00"
"1635401966-1856","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=5","NIKON","Nikon NIKKOR Z 24mm f/1.8 S Lens","$799.00"
"1635401929-1452","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=18","SIGMA","Sigma 45mm f/2.8 DG DN Contemporary Lens for Sony E","$459.00"
"1635401929-1460","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=18","NIKON","Nikon AF-S 120-300mm f/2.8E FL ED SR VR Lens","$9,496.95"
"1635401953-1694","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=10","PENTAX","35mm DA L F2.4 AL Lens","$135.00"
"1635401933-1490","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=17","TAMRON","Tamron SP 35mm f/1.4 Di USD Lens for Canon EF","$899.00"
"1635401933-1498","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=17","NIKON","Nikon NIKKOR Z 58mm f/0.95 S Noct Lens","$7,749.00"
"1635401950-1662","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=11","NIKON","Nikon AF-S 70-200mm f/4G ED VR Telephoto Zoom Lens","$1,189.00"
"1635401935-1517","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=16","SIGMA","Sigma 28mm f/1.4 DG HSM Art Lens for Nikon F","$1,289.00"
"1635401963-1831","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=6","SIGMA","Sigma 105mm f/2.8 EX DG OS HSM Macro Lens for Nikon DSLR Cameras","$549.00"
"1635401935-1514","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=16","Canon","Canon EF 400mm f/2.8L IS III USM Lens","$12,499.00"
"1635401955-1734","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=9","Canon","Canon EF Wide-Angle Lens for Canon EF - 28mm","$469.00"
"1635401947-1635","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=12","SIGMA","Sigma EX Fisheye Lens for Nikon F - 8mm - F/3.5","$599.00"
"1635401961-1794","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=7","NIKON","Nikon 18-55mm f/3.5-5. VR AF-S DX Nikkor Lens","$139.00"
"1635401963-1806","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=6","SIGMA","Sigma 150-600mm f/5-6.3 DG OS HSM Sports Lens for Canon EF with 105mm UV Filter + Case + Collar AOM Starter Kit","$1,599.00"
"1635401969-1875","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=4","FUJIFILM","Fujinon XF100-400mm F4.5-5.6 R LM OIS WR","$1,449.00"
"1635401958-1753","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=8","SAKAR","STEP RING 43 - 52","$9.90"
"1635401969-1894","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=4","SIGMA","Sigma Sports Zoom Lens for Canon EF - 150mm-600mm -  F/5.0-6.3","$1,499.00"
"1635401944-1609","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=13","Canon","Canon EF 500mm f/4L IS II USM Lens","$7,996.00"
"1635401947-1651","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=12","NIKON","Nikon Nikkor Telephoto Lens for Nikon F - 500mm - F/4.0","$6,596.00"
"1635401933-1505","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=17","Canon","Canon RF 24-105mm f/4-7.1 IS STM Lens","$289.00"
"1635401972-1905","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","FUJIFILM","Fujifilm XF 18-135mm f/3.5-5.6 R LM OIS WR Lens","$559.00"
"1635401972-1922","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","SIGMA","Sigma 35mm F1.4 Art DG HSM for Sony E","$649.00"
"1635401941-1568","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=14","Canon","Canon EF 400mm f/5.6 L USM Super Telephoto Lens","$1,149.00"
"1635401941-1579","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=14","SIGMA","10-20mm F3.5 EX DC HSM Super-Wide Angle Lens for Nikon","$649.00"
"1635401969-1886","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=4","Canon","Canon EF 11-24mm f/4L USM Lens","$2,119.00"
"1635401958-1767","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=8","Sony","16-80mm f/3.5-4.5 Carl Zeiss Vario-Sonnar T* DT Standard Zoom Lens","$815.00"
"1635401963-1829","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=6","Canon","Canon EF 135mm f/2L USM Telephoto Lens","$799.00"
"1635401929-1454","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=18","NIKON","Nikon AF-S NIKKOR 500mm F/5.6E Pf ED VR Super-Telephoto Lens","$3,196.00"
