product-img-link href,cleanDesc,brand-image src,part-info,part-info 2,price,wishlist-label href,short-description
https://www.turnermotorsport.com/p-369784-exact-fit-stainless-steel-brake-lines-complete-kit/,ECS Tuning Exact-Fit Stainless Steel Brake Lines (Full Kit) - E9X xD...,https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,369784,E9XI34KT,$141.25,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"ECS Exact-Fit stainless reinforced brake lines ensure consistent and reliable stopping power - ECS's stainless steel lines help maintain consistent brake pressure, while capitalizing on the inherent benefits of stainless steel. If you are already planning on replacing your factory lines due to your vehicle's age, ECS's stainless steel brake lines are a great solution. Factory rubber lines expand under heavy braking, even when new. This causes sloppy pedal feel and overall poor performance. ECS reinforces their exact fit lines with braided stainless steel mesh, creating expansion resistance - this enhances pedal feel and improves performance. Their red polymer coating provides protection from the elements and abrasion that commonly affect brake lines. ECS Exact-Fit stainless lines are manufactured to comply with DOT (U.S. Department of Transportation) FMVSS 106 standards. All lines are made on dedicated, DOT-compliant brake equipment, with every line being tested to 3000 psi prior to shipment."
https://www.turnermotorsport.com/p-2393367-turner-stainless-steel-brake-lines-complete-kit-f9x/,Turner Stainless Steel Brake Lines - Complete Kit - F9x,https://c1521972.ssl.cf0.rackcdn.com/img/brands/Turner%20Motorsport.gif,2393367,008606LA09,$133.52,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"Factory rubber brake lines can expand under pressure, requiring more fluid volume and more pedal travel for the desired stopping force. What is often thought to be brake fade or fluid boiling, can actually be the brake lines expanding under pressure. This expansion is even more prominent in aged and weathered rubber hoses. Turner Motorsport Stainless Steel brake lines are engineered and assembled with braided stainless steel mesh and offer superior expansion resistance and reinforcement. The resistance to expansion creates a firmer pedal, and a more direct pedal feel. The signature blue polymer coating provides additional protection from the elements and abrasion, which is common with the constant movement of suspension and braking systems."
https://www.turnermotorsport.com/p-379878-bexact-fitb-stainless-steel-brake-lines-bfrontb/,ECS Tuning Exact-Fit Stainless Steel Brake Lines (Front) - E10 E12 E...,https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,379878,000021ECS01A,$40.76,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"ECS Exact-Fit stainless reinforced brake lines ensure consistent and reliable stopping power - ECS's stainless steel lines help maintain consistent brake pressure, while capitalizing on the inherent benefits of stainless steel. If you are already planning on replacing your factory lines due to your vehicle's age, ECS's stainless steel brake lines are a great solution. Factory rubber lines expand under heavy braking, even when new. This causes sloppy pedal feel and overall poor performance. ECS reinforces their exact fit lines with braided stainless steel mesh, creating expansion resistance - this enhances pedal feel and improves performance. Their red polymer coating provides protection from the elements and abrasion that commonly affect brake lines. ECS Exact-Fit stainless lines are manufactured to comply with DOT (U.S. Department of Transportation) FMVSS 106 standards. All lines are made on dedicated, DOT-compliant brake equipment, with every line being tested to 3000 psi prior to shipment."
https://www.turnermotorsport.com/p-403893-exact-fit-stainless-steel-brake-line-front/,"ECS Tuning Exact-Fit Stainless Steel Brake Line (Front) - E36 M3, Z3...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,403893,025320ECS01,$57.76,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"ECS Exact-Fit stainless reinforced brake lines ensure consistent and reliable stopping power - ECS's stainless steel lines help maintain consistent brake pressure, while capitalizing on the inherent benefits of stainless steel. If you are already planning on replacing your factory lines due to your vehicle's age, ECS's stainless steel brake lines are a great solution. Factory rubber lines expand under heavy braking, even when new. This causes sloppy pedal feel and overall poor performance. ECS reinforces their exact fit lines with braided stainless steel mesh, creating expansion resistance - this enhances pedal feel and improves performance. Their red polymer coating provides protection from the elements and abrasion that commonly affect brake lines. ECS Exact-Fit stainless lines are manufactured to comply with DOT (U.S. Department of Transportation) FMVSS 106 standards. All lines are made on dedicated, DOT-compliant brake equipment, with every line being tested to 3000 psi prior to shipment."
https://www.turnermotorsport.com/p-555399-exact-fit-stainless-steel-brake-lines/,"ECS Tuning Exact-Fit Stainless Steel Brake Lines - (Front) E30 RWD, ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,555399,025319ECS01,$51.96,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"ECS Exact-Fit stainless reinforced brake lines ensure consistent and reliable stopping power - ECS's stainless steel lines help maintain consistent brake pressure, while capitalizing on the inherent benefits of stainless steel. If you are already planning on replacing your factory lines due to your vehicle's age, ECS's stainless steel brake lines are a great solution. Factory rubber lines expand under heavy braking, even when new. This causes sloppy pedal feel and overall poor performance. ECS reinforces their exact fit lines with braided stainless steel mesh, creating expansion resistance - this enhances pedal feel and improves performance. Their red polymer coating provides protection from the elements and abrasion that commonly affect brake lines. ECS Exact-Fit stainless lines are manufactured to comply with DOT (U.S. Department of Transportation) FMVSS 106 standards. All lines are made on dedicated, DOT-compliant brake equipment, with every line being tested to 3000 psi prior to shipment."
https://www.turnermotorsport.com/p-376840-exact-fit-stainless-steel-brake-lines-complete-kit/,ECS Tuning Exact-Fit Stainless Steel Brake Lines (Full Kit) - E89 Z4...,https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,376840,002567ECSKT,$138.56,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"ECS Exact-Fit stainless reinforced brake lines ensure consistent and reliable stopping power - ECS's stainless steel lines help maintain consistent brake pressure, while capitalizing on the inherent benefits of stainless steel. If you are already planning on replacing your factory lines due to your vehicle's age, ECS's stainless steel brake lines are a great solution. Factory rubber lines expand under heavy braking, even when new. This causes sloppy pedal feel and overall poor performance. ECS reinforces their exact fit lines with braided stainless steel mesh, creating expansion resistance - this enhances pedal feel and improves performance. Their red polymer coating provides protection from the elements and abrasion that commonly affect brake lines. ECS Exact-Fit stainless lines are manufactured to comply with DOT (U.S. Department of Transportation) FMVSS 106 standards. All lines are made on dedicated, DOT-compliant brake equipment, with every line being tested to 3000 psi prior to shipment."
https://www.turnermotorsport.com/p-582991-turner-motorsport-stainless-steel-brake-lines-front-e46-m3/,Turner Front Stainless Steel Brake Lines - E46 M3,https://c1521972.ssl.cf0.rackcdn.com/img/brands/Turner%20Motorsport.gif,582991,022752TMS03,$73.91,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"Turner has developed a new proprietary zinc-nickel coating finish with nearly twice the salt-spray corrosion resistance of a standard plating. Turner SS brake lines also feature new low profile connecting hardware, for a cleaner mounted look. Get the brake lines that will continue to look as good as they feel!"
https://www.turnermotorsport.com/p-377363-exact-fit-stainless-steel-brake-lines-complete-kit/,ECS Tuning Exact-Fit Stainless Steel Brake Lines (Full Kit) - E70/71...,https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,377363,002565ECS01AKT2,$155.75,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"ECS Exact-Fit stainless reinforced brake lines ensure consistent and reliable stopping power - ECS's stainless steel lines help maintain consistent brake pressure, while capitalizing on the inherent benefits of stainless steel. If you are already planning on replacing your factory lines due to your vehicle's age, ECS's stainless steel brake lines are a great solution. Factory rubber lines expand under heavy braking, even when new. This causes sloppy pedal feel and overall poor performance. ECS reinforces their exact fit lines with braided stainless steel mesh, creating expansion resistance - this enhances pedal feel and improves performance. Their red polymer coating provides protection from the elements and abrasion that commonly affect brake lines. ECS Exact-Fit stainless lines are manufactured to comply with DOT (U.S. Department of Transportation) FMVSS 106 standards. All lines are made on dedicated, DOT-compliant brake equipment, with every line being tested to 3000 psi prior to shipment."
https://www.turnermotorsport.com/p-584325-turner-motorsport-extended-stainless-steel-brake-lines-front/,"Turner Motorsport Extended Stainless Steel Brake Lines - Front
    ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Turner%20Motorsport.gif,584325,022749TMS06,$69.56,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"Need extended brake lines for your vehicle? Often vehicles with modified steering angle for drift or race applications require extended brake lines, we made sure you are covered with our extended E36 non-M brake lines. Turner has developed a proprietary zinc-nickel coating finish with nearly twice the salt-spray corrosion resistance of a standard plating. Turner SS brake lines also feature new low profile connecting hardware, for a cleaner mounted look. Get the brake lines that will continue to look as good as they feel!"
https://www.turnermotorsport.com/p-369298-bexact-fitb-stainless-steel-brake-lines-complete-kit/,ECS Tuning Exact-Fit Stainless Steel Brake Lines (Full Kit) - E36 No...,https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,369298,E3634-2,$146.25,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"ECS Exact-Fit stainless reinforced brake lines ensure consistent and reliable stopping power - ECS's stainless steel lines help maintain consistent brake pressure, while capitalizing on the inherent benefits of stainless steel. If you are already planning on replacing your factory lines due to your vehicle's age, ECS's stainless steel brake lines are a great solution. Factory rubber lines expand under heavy braking, even when new. This causes sloppy pedal feel and overall poor performance. ECS reinforces their exact fit lines with braided stainless steel mesh, creating expansion resistance - this enhances pedal feel and improves performance. Their red polymer coating provides protection from the elements and abrasion that commonly affect brake lines. ECS Exact-Fit stainless lines are manufactured to comply with DOT (U.S. Department of Transportation) FMVSS 106 standards. All lines are made on dedicated, DOT-compliant brake equipment, with every line being tested to 3000 psi prior to shipment."
https://www.turnermotorsport.com/p-554293-exact-fit-stainless-steel-brake-lines-mid/,ECS Tuning Exact-Fit Stainless Steel Brake Lines (Mid) - E82/88 E84 ...,https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,554293,025321ECS02,$49.26,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"ECS Exact-Fit stainless reinforced brake lines ensure consistent and reliable stopping power - ECS's stainless steel lines help maintain consistent brake pressure, while capitalizing on the inherent benefits of stainless steel. If you are already planning on replacing your factory lines due to your vehicle's age, ECS's stainless steel brake lines are a great solution. Factory rubber lines expand under heavy braking, even when new. This causes sloppy pedal feel and overall poor performance. ECS reinforces their exact fit lines with braided stainless steel mesh, creating expansion resistance - this enhances pedal feel and improves performance. Their red polymer coating provides protection from the elements and abrasion that commonly affect brake lines. ECS Exact-Fit stainless lines are manufactured to comply with DOT (U.S. Department of Transportation) FMVSS 106 standards. All lines are made on dedicated, DOT-compliant brake equipment, with every line being tested to 3000 psi prior to shipment."
https://www.turnermotorsport.com/p-582981-turner-motorsport-stainless-steel-brake-lines-front-e90-e92-e82-e88/,"Turner Front Stainless Steel Brake Lines -E90 E92 E82 E88 E9x E8x 
...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Turner%20Motorsport.gif,582981,022756TMS05,$73.91,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"Turner has developed a zinc-nickel coating finish with nearly twice the salt-spray corrosion resistance of a standard plating. Turner SS brake lines also feature new low profile connecting hardware, for a cleaner mounted look. Get the brake lines that will continue to look as good as they feel!"
https://www.turnermotorsport.com/p-384939-exact-fit-stainless-steel-brake-lines-kit/,ECS Tuning Exact-Fit Stainless Steel Brake Lines (Full Kit) - F8X M2...,https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,384939,010025ECS02AKT,$123.16,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"ECS Exact-Fit stainless reinforced brake lines ensure consistent and reliable stopping power - ECS's stainless steel lines help maintain consistent brake pressure, while capitalizing on the inherent benefits of stainless steel. If you are already planning on replacing your factory lines due to your vehicle's age, ECS's stainless steel brake lines are a great solution. Factory rubber lines expand under heavy braking, even when new. This causes sloppy pedal feel and overall poor performance. ECS reinforces their exact fit lines with braided stainless steel mesh, creating expansion resistance - this enhances pedal feel and improves performance. Their red polymer coating provides protection from the elements and abrasion that commonly affect brake lines. ECS Exact-Fit stainless lines are manufactured to comply with DOT (U.S. Department of Transportation) FMVSS 106 standards. All lines are made on dedicated, DOT-compliant brake equipment, with every line being tested to 3000 psi prior to shipment."
https://www.turnermotorsport.com/p-584263-turner-motorsport-stainless-steel-brake-lines-mid/,Turner Motorsport Stainless Steel Brake Lines - Front,https://c1521972.ssl.cf0.rackcdn.com/img/brands/Turner%20Motorsport.gif,584263,028599TMS01,$73.91,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"Turner has developed a proprietary zinc-nickel coating finish with nearly twice the salt-spray corrosion resistance of a standard plating. Turner SS brake lines also feature new low profile connecting hardware, for a cleaner mounted look. Get the brake lines that will continue to look as good as they feel!"
https://www.turnermotorsport.com/p-556196-exact-fit-stainless-steel-brake-lines-front/,ECS Tuning Exact-Fit Stainless Steel Brake Lines (Front) - E9X E82/8...,https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,556196,024422ECS01,$66.56,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"ECS Exact-Fit stainless reinforced brake lines ensure consistent and reliable stopping power - ECS's stainless steel lines help maintain consistent brake pressure, while capitalizing on the inherent benefits of stainless steel. If you are already planning on replacing your factory lines due to your vehicle's age, ECS's stainless steel brake lines are a great solution. Factory rubber lines expand under heavy braking, even when new. This causes sloppy pedal feel and overall poor performance. ECS reinforces their exact fit lines with braided stainless steel mesh, creating expansion resistance - this enhances pedal feel and improves performance. Their red polymer coating provides protection from the elements and abrasion that commonly affect brake lines. ECS Exact-Fit stainless lines are manufactured to comply with DOT (U.S. Department of Transportation) FMVSS 106 standards. All lines are made on dedicated, DOT-compliant brake equipment, with every line being tested to 3000 psi prior to shipment."
https://www.turnermotorsport.com/p-568333-exact-fit-stainless-steel-brake-lines-complete-kit/,ECS Tuning Exact-Fit Stainless Steel Brake Lines (Full Kit) - E85/86...,https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,568333,002562ECSKT2,$156.56,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"ECS Exact-Fit stainless reinforced brake lines ensure consistent and reliable stopping power - ECS's stainless steel lines help maintain consistent brake pressure, while capitalizing on the inherent benefits of stainless steel. If you are already planning on replacing your factory lines due to your vehicle's age, ECS's stainless steel brake lines are a great solution. Factory rubber lines expand under heavy braking, even when new. This causes sloppy pedal feel and overall poor performance. ECS reinforces their exact fit lines with braided stainless steel mesh, creating expansion resistance - this enhances pedal feel and improves performance. Their red polymer coating provides protection from the elements and abrasion that commonly affect brake lines. ECS Exact-Fit stainless lines are manufactured to comply with DOT (U.S. Department of Transportation) FMVSS 106 standards. All lines are made on dedicated, DOT-compliant brake equipment, with every line being tested to 3000 psi prior to shipment."
https://www.turnermotorsport.com/p-640356-stainless-steel-braided-brake-line-kit-red-gp3/,Stainless Steel Braided Brake Line Kit - RED - GP3,https://c1521972.ssl.cf0.rackcdn.com/img/brands/NM%20Engineering.gif,640356,H.BMWM.4.069.RED,$160.55,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,
https://www.turnermotorsport.com/p-369297-exact-fit-stainless-steel-brake-lines-complete-kit/,ECS Tuning Exact-Fit Stainless Steel Brake Lines (Full Kit) - E36 No...,https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,369297,E3634-1,$127.75,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"ECS Exact-Fit stainless reinforced brake lines ensure consistent and reliable stopping power - ECS's stainless steel lines help maintain consistent brake pressure, while capitalizing on the inherent benefits of stainless steel. If you are already planning on replacing your factory lines due to your vehicle's age, ECS's stainless steel brake lines are a great solution. Factory rubber lines expand under heavy braking, even when new. This causes sloppy pedal feel and overall poor performance. ECS reinforces their exact fit lines with braided stainless steel mesh, creating expansion resistance - this enhances pedal feel and improves performance. Their red polymer coating provides protection from the elements and abrasion that commonly affect brake lines. ECS Exact-Fit stainless lines are manufactured to comply with DOT (U.S. Department of Transportation) FMVSS 106 standards. All lines are made on dedicated, DOT-compliant brake equipment, with every line being tested to 3000 psi prior to shipment."
https://www.turnermotorsport.com/p-583490-turner-motorsport-stainless-steel-brake-lines-complete-kit/,"Turner Motorsport Stainless Steel Brake Lines - Complete Kit
      ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Turner%20Motorsport.gif,583490,022749TMS10,$181.48,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"Turner has developed a new zinc-nickel coating finish with nearly twice the salt-spray corrosion resistance of a standard plating. Turner Stainless brake lines also feature new low profile connecting hardware, for a cleaner mounted look. Get the brake lines that will continue to look as good as they feel!"
https://www.turnermotorsport.com/p-555397-exact-fit-stainless-steel-brake-line-mid/,"ECS Tuning Exact-Fit Stainless Steel Brake Line (Mid) - E36 BMW
   ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,555397,025320ECS03,$42.36,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"ECS Exact-Fit stainless reinforced brake lines ensure consistent and reliable stopping power - ECS's stainless steel lines help maintain consistent brake pressure, while capitalizing on the inherent benefits of stainless steel. If you are already planning on replacing your factory lines due to your vehicle's age, ECS's stainless steel brake lines are a great solution. Factory rubber lines expand under heavy braking, even when new. This causes sloppy pedal feel and overall poor performance. ECS reinforces their exact fit lines with braided stainless steel mesh, creating expansion resistance - this enhances pedal feel and improves performance. Their red polymer coating provides protection from the elements and abrasion that commonly affect brake lines. ECS Exact-Fit stainless lines are manufactured to comply with DOT (U.S. Department of Transportation) FMVSS 106 standards. All lines are made on dedicated, DOT-compliant brake equipment, with every line being tested to 3000 psi prior to shipment."
https://www.turnermotorsport.com/p-552453-exact-fit-stainless-steel-brake-line-mid/,"ECS Tuning Exact-Fit Stainless Steel Brake Lines (Mid) - E85/86 Z4
...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,552453,002562ECS03,$60.31,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"ECS Exact-Fit stainless reinforced brake lines ensure consistent and reliable stopping power - ECS's stainless steel lines help maintain consistent brake pressure, while capitalizing on the inherent benefits of stainless steel. If you are already planning on replacing your factory lines due to your vehicle's age, ECS's stainless steel brake lines are a great solution. Factory rubber lines expand under heavy braking, even when new. This causes sloppy pedal feel and overall poor performance. ECS reinforces their exact fit lines with braided stainless steel mesh, creating expansion resistance - this enhances pedal feel and improves performance. Their red polymer coating provides protection from the elements and abrasion that commonly affect brake lines. ECS Exact-Fit stainless lines are manufactured to comply with DOT (U.S. Department of Transportation) FMVSS 106 standards. All lines are made on dedicated, DOT-compliant brake equipment, with every line being tested to 3000 psi prior to shipment."
https://www.turnermotorsport.com/p-637497-turner-stainless-steel-brake-lines-rear-g20/,"Turner Performance Stainless Steel Brake Lines - Rear - BMW G20 G29,...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Turner%20Motorsport.gif,637497,007340LA04,$62.86,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"What is often mistaken for brake fade or fluid boiling, can actually be rubber brake lines expanding under pressure. Even when brand new, factory rubber brake hoses expand under pressure, requiring increased fluid volume and more pedal travel for the desired stopping force. This expansion is even more prominent in aged and weathered rubber hoses. Turner Motorsport Stainless Steel brake lines are engineered and assembled with braided stainless steel mesh and offer superior expansion resistance and reinforcement. The resistance to expansion creates a firmer pedal, and a more direct pedal feel. The signature blue polymer coating provides additional protection from the elements and abrasion, which is common with the constant movement of suspension and braking systems. When you buy brake lines, you want them to last for years to come. Conventional SS lines will corrode the first time they are exposed to water, regardless of how much you spend. Turner has developed a proprietary zinc-nickel coating finish with nearly twice the salt-spray corrosion resistance of a standard plating. Turner SS brake line also feature new low profile connecting hardware, for a cleaner mounted look. Get the brake lines that will continue to look as good as they feel! All Turner brake lines are engineered to comply with DOT (U.S. Department of Transportation) FMVSS 106 standards. All lines are manufactured on dedicated, DOT-compliant brake equipment and each is tested to 3000 psi before being shipped. Turner Motorsport stocks a huge inventory of premium brake components, including pads, rotors, shoes, drums, hoses, hard lines, fluids, hardware, hi-temp lubricants, all the way up to complete brake rebuild kits. Everything you need to perform a professional quality brake service, you can find at Turner Motorsport! Technical features: Fully compliant with DOT Standards (MVSS-1006) Lines burst-tested to 3000psi (maximum tested pressure from a BMW braking system is 1200psi) Zinc-Nickel coating for maximum corrosion resistance Low profile connectors for clean and recessed look"
https://www.turnermotorsport.com/p-583489-turner-motorsport-stainless-steel-brake-lines-complete-kit/,"Turner Motorsport Stainless Steel Brake Lines - Complete Kit - Z3
 ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Turner%20Motorsport.gif,583489,022749TMS09,$115.92,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"Turner has developed a proprietary zinc-nickel plating finish with nearly twice the salt-spray corrosion resistance of a standard plating. Turner SS brake lines also feature new low profile hardware, for a cleaner mounted look. Get the brake lines that will continue to look as good as they feel!"
https://www.turnermotorsport.com/p-3127-stoptech-stainless-steel-brake-lines-e60-5-series-e63-6-series/,"Stoptech Stainless Steel Brake Lines - E60 5 Series E63 6 Series
  ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/StopTech.gif,3127,PLBE60M5,$132.95,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"These braided stainless steel lines for the BMW E60 M5 and E63 M6 improve the performance and safety of your BMW's braking system. They are DOT and German TUV approved, feature a resilient coating to protect against wear and chafing, and offer tremendous quality at a phenomenal price. These brake lines are made by renowned brake experts, Stoptech, and are ready for the rigors of daily street driving, driving schools, autocross and race events. Each set includes 4 brake lines - 2 front and 2 rear - as well as pre-installed grommets on the front for ideal fit.    Stoptech▒ Stainless Steel Braided Brake Lines provide a quicker, firmer, more consistent pedal response by maintaining consistent brake pressure. Additionally, stainless steel lines provide precision brake modulation, especially during threshold braking. The improvement in pedal feel is more dramatic on older vehicles where the factory rubber line may have softened and swelled due to age.   StopTech▒ brake lines consist of a PTFE (commonly referred to as Teflon▒) inner line that carries the brake fluid, which is then covered with a layer of stainless steel woven braid. The PTFE tube is very resistant to expansion under pressure and will not degrade from exposure to brake fluid.   The braided stainless steel provides support for the PTFE and the weave is extremely durable against incidental impact and abrasion. Next the stainless braided hose is coated with a clear abrasion resistant PVC cover for maximum protection against chaffing and strain relief devices reinforce end fittings.     2004-2010    525i 530i 528i 535i 545i 550i M5  2004-2010    645ci 650i M6"
https://www.turnermotorsport.com/p-380898-exact-fit-stainless-steel-brake-lines-kit/,ECS Tuning Exact-Fit Stainless Steel Brake Lines - E60/61 xDrive 5 S...,https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,380898,E6061XISSBLKT,$101.96,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"ECS Exact-Fit stainless reinforced brake lines ensure consistent and reliable stopping power - ECS's stainless steel lines help maintain consistent brake pressure, while capitalizing on the inherent benefits of stainless steel. If you are already planning on replacing your factory lines due to your vehicle's age, ECS's stainless steel brake lines are a great solution. Factory rubber lines expand under heavy braking, even when new. This causes sloppy pedal feel and overall poor performance. ECS reinforces their exact fit lines with braided stainless steel mesh, creating expansion resistance - this enhances pedal feel and improves performance. Their red polymer coating provides protection from the elements and abrasion that commonly affect brake lines. ECS Exact-Fit stainless lines are manufactured to comply with DOT (U.S. Department of Transportation) FMVSS 106 standards. All lines are made on dedicated, DOT-compliant brake equipment, with every line being tested to 3000 psi prior to shipment."
https://www.turnermotorsport.com/p-582976-turner-motorsport-stainless-steel-brake-lines-rear/,Turner Rear Stainless Steel Brake Lines - E3/E10/E12/E21/E23/E24/E30...,https://c1521972.ssl.cf0.rackcdn.com/img/brands/Turner%20Motorsport.gif,582976,022749TMS05,$50.36,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"Turner has developed a proprietary zinc-nickel coating finish with nearly twice the salt-spray corrosion resistance of a standard plating. Turner SS brake lines also feature new low profile connecting hardware, for a cleaner mounted look. Get the brake lines that will continue to look as good as they feel!"
https://www.turnermotorsport.com/p-554078-exact-fit-stainless-steel-brake-lines-front/,ECS Tuning Exact-Fit Stainless Steel Brake Lines (Front) - E46 Non-M...,https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,554078,025318ECS01,$69.56,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"ECS Exact-Fit stainless reinforced brake lines ensure consistent and reliable stopping power - ECS's stainless steel lines help maintain consistent brake pressure, while capitalizing on the inherent benefits of stainless steel. If you are already planning on replacing your factory lines due to your vehicle's age, ECS's stainless steel brake lines are a great solution. Factory rubber lines expand under heavy braking, even when new. This causes sloppy pedal feel and overall poor performance. ECS reinforces their exact fit lines with braided stainless steel mesh, creating expansion resistance - this enhances pedal feel and improves performance. Their red polymer coating provides protection from the elements and abrasion that commonly affect brake lines. ECS Exact-Fit stainless lines are manufactured to comply with DOT (U.S. Department of Transportation) FMVSS 106 standards. All lines are made on dedicated, DOT-compliant brake equipment, with every line being tested to 3000 psi prior to shipment."
https://www.turnermotorsport.com/p-63036-genuine-bmw-pipe-34326755585/,Genuine BMW Brake Line,https://c1521972.ssl.cf0.rackcdn.com/img/brands/Genuine%20BMW.gif,63036,34326755585,$22.44,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,Genuine BMW PIPE
https://www.turnermotorsport.com/p-582988-turner-motorsport-stainless-steel-brake-lines-mid/,"Turner Mid Stainless Steel Brake Lines - E3/E10/E12/E21/E23/E24/E30
...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Turner%20Motorsport.gif,582988,022745TMS02,$44.06,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"Turner has developed a proprietary zinc-nickel coating finish with nearly twice the salt-spray corrosion resistance of a standard plating. Turner SS brake lines also feature new low profile connecting hardware, for a cleaner mounted look. Get the brake lines that will continue to look as good as they feel!"
https://www.turnermotorsport.com/p-377461-exact-fit-stainless-steel-brake-lines-complete-kit/,ECS Tuning Exact-Fit Stainless Steel Brake Lines (Full Kit) - F06/10...,https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,377461,002563ECS01KT1,$175.70,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"ECS Exact-Fit stainless reinforced brake lines ensure consistent and reliable stopping power - ECS's stainless steel lines help maintain consistent brake pressure, while capitalizing on the inherent benefits of stainless steel. If you are already planning on replacing your factory lines due to your vehicle's age, ECS's stainless steel brake lines are a great solution. Factory rubber lines expand under heavy braking, even when new. This causes sloppy pedal feel and overall poor performance. ECS reinforces their exact fit lines with braided stainless steel mesh, creating expansion resistance - this enhances pedal feel and improves performance. Their red polymer coating provides protection from the elements and abrasion that commonly affect brake lines. ECS Exact-Fit stainless lines are manufactured to comply with DOT (U.S. Department of Transportation) FMVSS 106 standards. All lines are made on dedicated, DOT-compliant brake equipment, with every line being tested to 3000 psi prior to shipment."
https://www.turnermotorsport.com/p-583491-turner-motorsport-stainless-steel-brake-lines-complete-kit/,"Turner Motorsport Stainless Steel Brake Lines - Full Set - E36 M3
 ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Turner%20Motorsport.gif,583491,022749TMS11,$187.08,https://www.turnermotorsport.com/c-643-bmw-brake-lines?No=48&Nrpp=48#,"Turner has developed a proprietary zinc-nickel coating finish with nearly twice the salt-spray corrosion resistance of a standard plating. Turner Stainless Steel brake lines also feature new low profile connecting hardware, for a cleaner mounted look. Get the brake lines that will continue to look as good as they feel!"
