product-img-link href,cleanDesc,part-info,part-info 2,price,starting-at,wishlist-label href,short-description
https://www.turnermotorsport.com/p-557310-high-performance-cooling-system-upgrade-e46-non-m-w-auto-transmission-up-to-092002/,High Performance Cooling System Upgrade - E46 Non-M w/ Auto Transmis...,557310,E46NONMPCKT4,"$1,083.52",,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits#,"If you plan to drive your BMW aggressively on the track, it is important that you upgrade your cooling system to avoid overheating. To ensure your BMW keeps cool on the track, we have built out our new High Performance Cooling System Upgrade kits. Featured in this kit is everything you will need to redo your cooling system from top to bottom with OEM components, with select stock components swapped out for the high performance alternative! This kit includes a high performance Mishimoto Radiator, for significantly better cooling than the stock radiator and full aluminum construction that won't crack from long term heat cycling, a performance Mishimoto 70*C thermostat, for lower temperature operation and increased cooling of the engine, and a Stewart High Performance Water Pump, for dramatically increased coolant flow at all RPMs."
https://www.turnermotorsport.com/p-340132-complete-cooling-system-overhaul-package-1987-e30-325iisic/,"Complete Cooling System Overhaul Package - 1987 E30 325i/is/ic
    ...",340132,TMS16413,$244.08,Starting at,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits#,"This Cooling Kit for the 1987 E30 325i covers all of the major replacement parts for the original cooling system. We start with an OEM Behr radiator and then you choose the additional parts you need to replace next. Add hoses, sensors, water pumps, thermostats, gaskets, hose clamps, and more. We also sell the correct Original BMW antifreeze to finish off the job.   Of the systems in your E30, the cooling system is not where you want to let slide or skip maintenance. Almost nothing will ruin your day more than an overheating engine and it's usually at the absolute worse time. Maintaining the cooling system is easy and you can do most or all of the work yourself with ordinary tools. There's no reason not to address a leaky or out of date cooling system right away.     To save you time and money, we recommend replacing major components with related parts.  Radiator (manual: #17111468074; automatic: #17111468075)  Upper (#11531286914) and lower (#11531279895) hoses to thermostat.  Thermostat with o-ring and housing gasket (#11531713040).  Water pump (#11519071562)  Timing belt and tensioner (#09-9320-000).  Associated hoses with each of the above.   - hose from water pump to thermostat (#11531287651)   - hose from expansion tank to water pump (#11531289257)   - hose from throttle body to thermostat (#13541705568)  V-belts with any of the above.   Use the options below to build your package.     1987    325i 325ic 325is"
https://www.turnermotorsport.com/p-338704-complete-cooling-system-overhaul-package-1999-2003-e39-540i-1999-2001-e38-740iil/,"Complete Cooling System Overhaul Package - 1999-2003 E39 540i, 1999-...",338704,TMS14417,$497.85,Starting at,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits#,"This is a compete cooling system overhaul kit, which includes all the common cooling system failure parts bundled into a complete package. This cooling system package is for the 1999-2003 540i with the M62TU VAN0S 4.4-liter engine. This package applies to cars equipped with either the manual or automatic transmission (select the appropriate parts in the menu below).    A failure in the cooling system can lead to overheating and catastrophic engine failure. Don't gamble your engine! By replacing these core items preventatively, such as the thermostat housing, radiator, and waterpump, you are defusing what could be a ticking cooling system time bomb. And if you've had a failure of one of these parts, now is the time to refresh your entire cooling system. Our bundled package includes the following:"
https://www.turnermotorsport.com/p-340262-e82-135i-e9x-335i-6mt-cooling-overhaul-package/,"E82 135i, E9X 335i 6MT Cooling Overhaul Package",340262,TMS214374,$824.53,Starting at,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits#,"This cooling overhaul will cover just about everything you could replace on the 135/335's cooling system. We start with the basic water pump and thermostat bundle. These are already vital to the health and durability of the N54 135/335. But to properly maintain these cars for the long term, the rest of the cooling system must be refreshed and preventatively replaced. Here you can add a radiator, expansion tank, all of the 135/335 cooling hoses, and the BMW antifreeze. This package fits 135/335 with N54 engine and manual transmission.   The sophisticated electronics of the ECU and water pump means catastrophic overheating should be a thing of the past. But the downside is that the electronics can shut down without any warning or symptoms. And troubleshooting is equally frustrating since the water pump electronics are not readable or serviceable. There are several clues to a faulty thermostat or water pump - the fan runs at full speed all the time (even immediately on a cold start), pending (soft) fault code for low coolant flow, or the water pump can be heard running constantly. But when the pump fails it's an immediate shut down of the engine which can be a major inconvenience and lead to additional repairs that might have been avoided with preventative maintance. We recommend a full cooling system overhaul on the E90/E92 every 80-90,000 miles and to check for soft/pending codes at every   .              2008-2010    135i  2011-2011    1M Coupe  2007-2010    335i 335xi 335i xDrive - Sedan  2007-2010    335i 335is 335xi 335i xDrive - Coupe  2007-2010    335i - Convertible"
https://www.turnermotorsport.com/p-340254-e82-128i-n51-sulev-e9x-328i-n51-sulev-6mt-cooling-overhaul-package/,"E82 128i N51 SULEV, E9X 328i N51 SULEV 6MT Cooling Overhaul Package
...",340254,TMS215326,$971.04,Starting at,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits#,"This cooling overhaul will cover just about everything you could replace on the 328 SULEV's cooling system. We start with the basic water pump and thermostat bundle. These are already vital to the health and durability of the N51 328 SULEV. But to properly maintain these cars for the long term, the rest of the cooling system must be refreshed and preventatively replaced. Here you can add a radiator, expansion tank, cooling hoses, and the BMW antifreeze. This package fits 128/328 SULEV with N51 engine and manual transmission.   The sophisticated electronics of the ECU and water pump means catastrophic overheating should be a thing of the past. But the downside is that the electronics can shut down without any warning or symptoms. And troubleshooting is equally frustrating since the water pump electronics are not readable or serviceable. There are several clues to a faulty thermostat or water pump - the fan runs at full speed all the time (even immediately on a cold start), pending (soft) fault code for low coolant flow, or the water pump can be heard running constantly. But when the pump fails it's an immediate shut down of the engine which can be a major inconvenience and lead to additional repairs that might have been avoided with preventative maintance. We recommend a full cooling system overhaul on the E90/E92 every 80-90,000 miles and to check for soft/pending codes at every   .              2008-2012    128i SULEV  2007-2011    328i 328xi 328i xDrive SULEV - Sedan  2007-2012    328i 328xi 328i xDrive SULEV - Wagon  2007-2013    328i 328xi 328i xDrive SULEV - Coupe  2007-2013    328i SULEV - Convertible  Note: not for cars that have the dealer-installed auxiliary heating option. Some of the hoses are different with that option. It's not a very common option in North America (except in parts of Canada) but there are hoses that are specific to that option."
https://www.turnermotorsport.com/p-340252-e82-128i-e9x-328i-6mt-cooling-overhaul-package/,"E82 128i, E9X 328i 6MT Cooling Overhaul Package",340252,TMS214377,$568.17,Starting at,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits#,"This cooling overhaul will cover just about everything you could replace on the 328's cooling system. We start with the basic water pump and thermostat bundle. These are already vital to the health and durability of the N52 328i. But to properly maintain these cars for the long term, the rest of the cooling system must be refreshed and preventatively replaced. Here you can add a radiator, expansion tank, cooling hoses, and the BMW antifreeze. This package fits 328i/328xi with N52 engine and manual transmission.   The sophisticated electronics of the ECU and water pump means catastrophic overheating should be a thing of the past. But the downside is that the electronics can shut down without any warning or symptoms. And troubleshooting is equally frustrating since the water pump electronics are not readable or serviceable. There are several clues to a faulty thermostat or water pump - the fan runs at full speed all the time (even immediately on a cold start), pending (soft) fault code for low coolant flow, or the water pump can be heard running constantly. But when the pump fails it's an immediate shut down of the engine which can be a major inconvenience and lead to additional repairs that might have been avoided with preventative maintance. We recommend a full cooling system overhaul on the E90/E92 every 80-90,000 miles and to check for soft/pending codes at every   .             2008-2012    128i  2007-2011    328i 328xi 328i xDrive - Sedan  2007-2012    328i 328xi 328i xDrive - Wagon  2007-2013    328i 328xi 328i xDrive - Coupe  2007-2013    328i - Convertible"
https://www.turnermotorsport.com/p-557204-basic-cooling-system-service-kit-e36-m42-18l/,Basic Cooling System Service Kit - E36 M42 1.8L,557204,E36M42BCKT,$178.12,,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits#,"Just like the rest of your vehicle's major systems, the cooling system must also be addressed periodically to ensure proper cooling and component reliability. Plastic and rubber components become brittle and prone to splitting or cracking after long periods of heating and cooling cycles, especially in colder climates! The coolant itself can degrade or become contaminated, leading to potential corrosion or freezing issues. Finally, thermostats and sensors can fail completely, preventing proper cooling and/or coolant temperature readings to become inaccurate."
https://www.turnermotorsport.com/p-338650-complete-cooling-system-overhaul-package-1988-1991-e30-m3/,"Complete Cooling System Overhaul Package - 1988-1991 E30 M3
       ...",338650,TMS16418,$437.59,Starting at,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits#,"This cooling package for the E30 M3 consists of all of the major components on the S14's cooling system. There are no major weak points to the E30's cooling system, unless you count skipped maintenance. The entire system is serviceable in individual components so you don't need to buy a complete package of parts. Many of the indivdual parts are on our site but we have setup this package to cover all or most of what you would need to perform a major overhaul. This overhaul package consists of an Genuine BMW radiator and then you build the package from there. Add hoses, sensors, water pumps, thermostats, gaskets, hose clamps, and more. We also sell the Original BMW antifreeze to finish off the job.   Any problems with the cooling system are likely electrical. Sensors become corroded and fail over time which will send the incorrect signal to the corresponding unit, including the engine computer. Diagnosis of electrical type problems is easy and repair with the OEM Bosch or OE BMW sensors is not too expensive for a car like this. Electrical connections, particularly solder joints, can also become brittle and fail. These are not helped by the intense vibrations of the S14.     Use the options below to build your package.     1988-1991    M3"
https://www.turnermotorsport.com/p-340205-e60-528ixi-auto-transmission-cooling-overhaul-package/,E60 528i/xi Auto Transmission Cooling Overhaul Package,340205,TMS215350,$605.56,Starting at,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits#,"This is a compete cooling system overhaul kit, which includes all the common cooling system failure parts bundled into a complete package. This cooling system package is for the 2008-2010 E60 528i/528xi models with an automatic transmission (N52 engine)."
https://www.turnermotorsport.com/p-5214-tms5214/,BMW M Performance Cooling Kit - E8X E9X 135i 335i/xi N54 (03/2008+ w...,5214,11122157665,"$1,700.31",,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits#,"The N54 engine is prone to running hot. If you want to track your BMW, we highly recommend upgrading your cooling system. One great option is this BMW M Performance Cooling Kit for your 135i and 335i/xi. This kit includes a new fan and fan shroud, new cooling hoses, and an additional coolant radiator for increased cooling! Also included are all the necessary components for installation ."
https://www.turnermotorsport.com/p-338774-e60-550i-e63-650i-auto-transmission-cooling-overhaul-package/,"E60 550i, E63 650i (Auto Transmission) Cooling Overhaul Package
   ...",338774,TMS216194,$404.87,Starting at,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits#,"The cooling system is one of the major weak points on the N62 engine in the 550i/650i. The water pump itself won't last more than 100,000 miles in most cases and the engine itself is prone to coolant leaks from multiple locations. So a major 550i cooling system overhaul should be planned before the 100,000 mile mark. Aside from obvious leaks the 550i water pump will also squeal or screech indicating the bearings inside have worn. This package covers the water pump, thermostat, and radiator for the 2006-2010 E60 550i and E63 650i with an automatic transmission.The entire cooling system on the 550i is susceptible to leaks and poor performance. The condition of the rest of the cooling system should be considered along with the water pump and thermostat. Replacing the water pump will expose the front of the V8 engine where more problem areas may appear so plan accordingly. The biggest problem is the V8 valley pan gaskets and inner coolant tube seals. The tube carrying coolant through the valley is prone to leaking and replacement is a major job (). Additional items recommended to be replaced during the water pump job are: cooling hoses, expansion tank and cap, temp sensors, drive belts, and pulleys and tensioners."
https://www.turnermotorsport.com/p-338772-e60-545i-manual-transmission-cooling-overhaul-package/,E60 545i Manual Transmission Cooling Overhaul Package,338772,TMS216190,$351.08,Starting at,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits#,"The cooling system is one of the major weak points on the N62 engine in the 545i. The water pump itself won't last more than 100,000 miles in most cases and the engine itself is prone to coolant leaks from multiple locations. So a major 545i cooling system overhaul should be planned before the 100,000 mile mark. Aside from obvious leaks the 545i water pump will also squeal or screech indicating the bearings inside have worn. This package covers the water pump, thermostat, and radiator for the 2004-2006 E60 545i with a manual transmission.The entire cooling system on the 545i is susceptible to leaks and poor performance. The condition of the rest of the cooling system should be considered along with the water pump and thermostat. Replacing the water pump will expose the front of the V8 engine where more problem areas may appear so plan accordingly. The biggest problem is the V8 valley pan gaskets and inner coolant tube seals. The tube carrying coolant through the valley is prone to leaking and replacement is a major job (). Additional items recommended to be replaced during the water pump job are: cooling hoses, expansion tank and cap, temp sensors, drive belts, and pulleys and tensioners."
https://www.turnermotorsport.com/p-557233-basic-cooling-system-service-kit-e39-540i-091998/,Basic Cooling System Service Kit - E39 540i (09/1998+),557233,E39540BCKT2,$345.01,,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits#,"Just like the rest of your vehicle's major systems, the cooling system must also be addressed periodically to ensure proper cooling and component reliability. Plastic and rubber components become brittle and prone to splitting or cracking after long periods of heating and cooling cycles, especially in colder climates! The coolant itself can degrade or become contaminated, leading to potential corrosion or freezing issues. Finally, thermostats and sensors can fail completely, preventing proper cooling and/or coolant temperature readings to become inaccurate."
https://www.turnermotorsport.com/p-557230-basic-cooling-system-service-kit-e39-540i-up-to-091998/,"Basic Cooling System Service Kit - E39 540i (up to 09/1998)
       ...",557230,E39540BCKT,$253.19,,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits#,"Just like the rest of your vehicle's major systems, the cooling system must also be addressed periodically to ensure proper cooling and component reliability. Plastic and rubber components become brittle and prone to splitting or cracking after long periods of heating and cooling cycles, especially in colder climates! The coolant itself can degrade or become contaminated, leading to potential corrosion or freezing issues. Finally, thermostats and sensors can fail completely, preventing proper cooling and/or coolant temperature readings to become inaccurate."
https://www.turnermotorsport.com/p-590918-cooling-system-refresh-kit-level-1/,Cooling System Refresh Kit Level 1,590918,11518600442KT,"$1,325.73",,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits#,
https://www.turnermotorsport.com/p-338775-e60-550i-e63-650i-manual-transmission-cooling-overhaul-package/,"E60 550i, E63 650i Manual Transmission Cooling Overhaul Package
   ...",338775,TMS216193,$518.07,Starting at,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits#,"The cooling system is one of the major weak points on the N62 engine in the 550i/650i. The water pump itself won't last more than 100,000 miles in most cases and the engine itself is prone to coolant leaks from multiple locations. So a major 550i cooling system overhaul should be planned before the 100,000 mile mark. Aside from obvious leaks the 550i water pump will also squeal or screech indicating the bearings inside have worn. This package covers the water pump, thermostat, and radiator for the 2006-2010 E60 550i and E63 650i with a manual transmission.The entire cooling system on the 550i is susceptible to leaks and poor performance. The condition of the rest of the cooling system should be considered along with the water pump and thermostat. Replacing the water pump will expose the front of the V8 engine where more problem areas may appear so plan accordingly. The biggest problem is the V8 valley pan gaskets and inner coolant tube seals. The tube carrying coolant through the valley is prone to leaking and replacement is a major job (). Additional items recommended to be replaced during the water pump job are: cooling hoses, expansion tank and cap, temp sensors, drive belts, and pulleys and tensioners."
https://www.turnermotorsport.com/p-577527-cooling-system-refresh-kit/,"Genuine BMW Cooling System Refresh Kit - F80, F82, F87",577527,11517846361KT,$450.45,,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits#,This is and BMW water pump and thermostat replacement kit with coolant. Everything you need to service the most vital components and prevent overheating.
https://www.turnermotorsport.com/p-557227-basic-cooling-system-service-kit-e8288-e9x-n55-30l-w-auto-transmission/,Basic Cooling System Service Kit - E82/88 E9X N55 3.0L w/ Auto Trans...,557227,E8XE9XN55ABCKT,$832.96,,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits#,"Just like the rest of your vehicle's major systems, the cooling system must also be addressed periodically to ensure proper cooling and component reliability. Plastic and rubber components become brittle and prone to splitting or cracking after long periods of heating and cooling cycles, especially in colder climates! The coolant itself can degrade or become contaminated, leading to potential corrosion or freezing issues. Finally, thermostats and sensors can fail completely, preventing proper cooling and/or coolant temperature readings to become inaccurate."
https://www.turnermotorsport.com/p-557225-basic-cooling-system-service-kit-e30-m42-18l/,Basic Cooling System Service Kit - E30 M42 1.8L,557225,E30M42BCKT,$178.17,,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits?No=50&Nrpp=50#,"Just like the rest of your vehicle's major systems, the cooling system must also be addressed periodically to ensure proper cooling and component reliability. Plastic and rubber components become brittle and prone to splitting or cracking after long periods of heating and cooling cycles, especially in colder climates! The coolant itself can degrade or become contaminated, leading to potential corrosion or freezing issues. Finally, thermostats and sensors can fail completely, preventing proper cooling and/or coolant temperature readings to become inaccurate."
https://www.turnermotorsport.com/p-401898-performance-water-pump-and-thermostat-kit/,Genuine BMW Water Pump And Thermostat Kit - BMW N55 3.0L (Without M...,401898,11518635090KT,$695.11,,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits?No=50&Nrpp=50#,"The water pumps in these BMW models are known for failure near 80,000 miles is a very common issue often times leaving the owner stranded. This kit provides a single stop for water pump and thermostat replacement needs to save the search and get you back on the road."
https://www.turnermotorsport.com/p-557275-genuine-bmw-water-pump-and-thermostat-kit-n55-30l-with-m-sports-package/,Genuine BMW Water Pump And Thermostat Kit - BMW N55 3.0L (With M Spo...,557275,11518635090KT2,$940.27,,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits?No=50&Nrpp=50#,"The water pumps in these BMW models are known for failure near 80,000 miles is a very common issue often times leaving the owner stranded. This kit provides a single stop for water pump and thermostat replacement needs to save the search and get you back on the road."
https://www.turnermotorsport.com/p-338701-complete-cooling-system-overhaul-package-1999-2003-e39-525i-528i-530i/,Complete Cooling System Overhaul Package - 1999-2003 E39 525i 528i 5...,338701,TMS14415,$443.42,Starting at,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits?No=50&Nrpp=50#,"This is a compete cooling system overhaul kit, which includes all the common cooling system failure parts bundled into a complete package. This cooling system package is for the 1999-2000 528i with the M52TU engine and the 2001-2003 525i and 530i with the M54 engine. This package applies to cars equipped with either the manual or automatic transmission.    Much of the later E39 cooling system is strong and reliable and doesn't suffer the same types of problems associated with earlier E39 and E36 systems. But there is still the potential for serious cooling system and engine-related failures. Several of the primary cooling components are prone to failure within 80k miles (or less in many cases). A failure in the cooling system can lead to overheating and catastrophic engine failure. Don't gamble your engine! By replacing these core items preventatively, such as the thermostat housing, radiator, and waterpump, you are defusing what could be a ticking cooling system time bomb. And if you've had a failure of one of these parts, now is the time to refresh your entire cooling system. Our kit includes an OEM Behr radiator, an Original BMW water pump (with updated composite impeller), thermostat with housing, radiator cap, and new radiator hoses.      - Original BMW antifreeze  - Upgrade the water pump to a Stewart EMP High Performance pump  - Add a new coolant expansion tank (known for cracking)  - Add a new coolant level sensor (known for failing / throwing ""check coolant"" messages)  - Add a new coolant temp sensor (located in lower radiator hose and the seal ring may cause leaks if re-used)     1999-2003    525i 528i 530i"
https://www.turnermotorsport.com/p-340258-e82-135i-e9x-335i-auto-cooling-overhaul-package/,"E82 135i, E9X 335i Auto Cooling Overhaul Package",340258,TMS214381,$874.53,Starting at,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits?No=50&Nrpp=50#,"This cooling overhaul will cover just about everything you could replace on the 135/335's cooling system. We start with the basic water pump and thermostat bundle. These are already vital to the health and durability of the N54 135/335. But to properly maintain these cars for the long term, the rest of the cooling system must be refreshed and preventatively replaced. Here you can add a radiator, expansion tank, all of the 135/335 cooling hoses, and the BMW antifreeze. This package fits 135/335 with N54 engine and auto transmission. Some of the components are different for the automatic models because of the auto transmission oil cooler.   The sophisticated electronics of the ECU and water pump means catastrophic overheating should be a thing of the past. But the downside is that the electronics can shut down without any warning or symptoms. And troubleshooting is equally frustrating since the water pump electronics are not readable or serviceable. There are several clues to a faulty thermostat or water pump - the fan runs at full speed all the time (even immediately on a cold start), pending (soft) fault code for low coolant flow, or the water pump can be heard running constantly. But when the pump fails it's an immediate shut down of the engine which can be a major inconvenience and lead to additional repairs that might have been avoided with preventative maintance. We recommend a full cooling system overhaul on the E90/E92 every 80-90,000 miles and to check for soft/pending codes at every   .             2008-2010    135i  2007-2010    335i 335xi 335i xDrive - Sedan  2007-2010    335i 335is 335xi 335i xDrive - Coupe  2007-2010    335i - Convertible"
https://www.turnermotorsport.com/p-554111-ecs-cooling-system-refresh-kit-level-3/,Cooling System overhaul Kit - E82/88 135i E9X 335i/xi/ix N54 Automat...,554111,11510392553RKT3,"$1,178.61",,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits?No=50&Nrpp=50#,"This is a compete cooling system overhaul kit, which includes all the common cooling system failure parts bundled into a complete package. This cooling system package is for the E82/88 135i or E90/92/93 335i/xi/is with the N54 engine. A failure in the cooling system can lead to overheating and catastrophic engine failure. Don't gamble your engine! By replacing these core items preventatively, such as the thermostat housing, radiator, and waterpump, you are defusing what could be a ticking cooling system time bomb. And if you've had a failure of one of these parts, now is the time to refresh your entire cooling system. Keep on top of the cooling needs of your engine for your own piece of mind. Potential buyers also see the upside of a properly maintained car with receipts."
https://www.turnermotorsport.com/p-554122-cooling-system-refresh-kit-level-3/,Cooling System overhaul Kit - E46 M3,554122,17127510952KT10,$916.86,,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits?No=50&Nrpp=50#,"This is a compete cooling system overhaul kit, which includes all the common cooling system failure parts bundled into a complete package. This cooling system package is for the E46 M3 with the S54 engine.    A failure in the cooling system can lead to overheating and catastrophic engine failure. Don't gamble your engine! By replacing these core items preventatively, such as the thermostat housing, radiator, and waterpump, you are defusing what could be a ticking cooling system time bomb. And if you've had a failure of one of these parts, now is the time to refresh your entire cooling system. Keep on top of the cooling needs of your engine for your own piece of mind. Potential buyers also see the upside of a properly maintained car with receipts."
https://www.turnermotorsport.com/p-557324-high-performance-cooling-system-upgrade-e9x-335i-n54-w-dctauto-transmission/,High Performance Cooling System Upgrade - E9X 335i N54 w/ DCT/Auto T...,557324,E9XN54PCKT2,"$1,662.11",,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits?No=50&Nrpp=50#,"If you plan to drive your BMW aggressively on the track, it is important that you upgrade your cooling system to avoid overheating. To ensure your BMW keeps cool on the track, we have built out our new High Performance Cooling System Upgrade kits. Featured in this kit is everything you will need to redo your cooling system from top to bottom with OEM components, with select stock components swapped out for the high performance alternative! This kit includes a high performance CSF Aluminum Radiator for significantly better cooling than the stock radiator and full aluminum construction that won't crack from long term heat cycling, and a Mishimoto Performance 74*C thermostat for lower temperature operation and increased cooling of the engine."
https://www.turnermotorsport.com/p-338700-complete-cooling-system-overhaul-package-1997-1998-e39-528i/,"Complete Cooling System Overhaul Package - 1997-1998 E39 528i
     ...",338700,TMS14414,$407.16,Starting at,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits?No=50&Nrpp=50#,"This is a compete cooling system overhaul kit, which includes all the common M52 cooling system failure parts bundled into a complete package. This cooling system package is for the 1997-1998 528i with the M52 engine with either the manual or automatic transmission.   Much of the E39 cooling system is shared with the 3-series cars of the same era. Which means the potential for serious cooling system and engine-related failures. Several of the primary cooling components are prone to failure within 60k miles (or less in many cases). A failure in the cooling system can lead to overheating and catastrophic engine failure. Don't gamble your engine! By replacing these core items preventatively, such as the radiator & waterpump, you are defusing what could be a ticking cooling system time bomb. And if you've had a failure of one of these parts, now is the time to refresh your cooling system. Our kit includes one OEM Behr radiator, an Original BMW water pump (with updated composite impeller), thermostat, radiator cap, and new radiator hoses.     17111702969, radiator (OEM Behr)  11517527799, water pump (OE BMW)  11537511580, 88�C thermostat (OEM Behr/Hella)  11531740832, upper radiator hose (OEM Rein/CRP)  11531740481, lower radiator hose (OEM Rein/CRP)  17111427156, expansion tank hose (OEM Rein/CRP)  17111742231, expansion tank cap (OEM Behr/Hella)         Use the options below to build your cooling package.     1997-1998    528i"
https://www.turnermotorsport.com/p-557228-basic-cooling-system-service-kit-e30-m20-25l-27l-091987/,"Basic Cooling System Service Kit - E30 M20 2.5L 2.7L (09/1987+)
   ...",557228,E30M20BCKT2,$219.43,,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits?No=50&Nrpp=50#,"Just like the rest of your vehicle's major systems, the cooling system must also be addressed periodically to ensure proper cooling and component reliability. Plastic and rubber components become brittle and prone to splitting or cracking after long periods of heating and cooling cycles, especially in colder climates! The coolant itself can degrade or become contaminated, leading to potential corrosion or freezing issues. Finally, thermostats and sensors can fail completely, preventing proper cooling and/or coolant temperature readings to become inaccurate."
https://www.turnermotorsport.com/p-554545-e30-318i-cooling-system-refresh-kit-level-3/,Cooling System overhaul Kit - E30 318i 318is,554545,17111712835KT5,$290.31,,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits?No=50&Nrpp=50#,"This is a compete cooling system overhaul kit, which includes all the common cooling system failure parts bundled into a complete package. This cooling system package is for the E30 with the M42 engine. A failure in the cooling system can lead to overheating and catastrophic engine failure. Don't gamble your engine! By replacing these core items preventatively, such as the thermostat housing, radiator, and waterpump, you are defusing what could be a ticking cooling system time bomb. And if you've had a failure of one of these parts, now is the time to refresh your entire cooling system. Keep on top of the cooling needs of your engine for your own piece of mind. Potential buyers also see the upside of a properly maintained car with receipts."
https://www.turnermotorsport.com/p-338778-e60-m5-e63-m6-cooling-system-overhaul-package/,"E60 M5, E63 M6 Cooling System Overhaul Package",338778,TMS215327,$262.95,Starting at,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits?No=50&Nrpp=50#,"This overhaul package for the E60 M5 and E63 M6 is a customizable package to replace all of the major components in the cooling system. The M5/M6 cooling system consists of the water pump, thermostat, radiator, hoses, and expansion tank. As far as BMW cooling systems go the M5/M6 one is pretty good and should last 80-100,000 miles. The weak link seems to be the thermostat which may go sooner but can be replaced on its own.   We offer this package with a lot of options for what to include. You can replace as much or as little of the cooling system as you need to. For instance, you may want to replace the water pump and thermostat but not do the radiator. Or just the radiator and hoses. If it were our own M5 we check for play in the water pump bearings (up and down motion) and inspect the radiator for damage. But we're not going to force you to buy parts that you don't need to get you to spend more money. And we have offered some tips our part descriptions below. Check the parts in the Options below that you want to include."
https://www.turnermotorsport.com/p-338756-e60-525i530i-2004-2005-m54-manual-transmission-cooling-overhaul-package/,E60 525i/530i 2004-2005 M54 Manual Transmission Cooling Overhaul Pac...,338756,TMS215329,$371.86,Starting at,https://www.turnermotorsport.com/c-844-bmw-overhaul-kits?No=50&Nrpp=50#,"This is a compete cooling system overhaul kit, which includes all the common cooling system failure parts bundled into a complete package. This cooling system package is for the 2004-2005 E60 525i/530i with a manual transmission (M54 engine). The radiator is specific to manual transmission models.   Much of the later E60 cooling system is strong and reliable compared to the previous generation 5-series models. But there is still the potential for serious cooling system and engine-related failures. Several of the primary cooling components are prone to failure within 80k miles (or less in many cases). A failure in the cooling system can lead to overheating and catastrophic engine failure. Don't gamble your engine! By replacing these core items preventatively you are defusing what could be a ticking cooling system time bomb. And if you've had a failure of one of these parts, now is the time to refresh your entire cooling system. Our overhaul package is offered with an OEM Behr radiator, an Original BMW water pump (with updated composite impeller), OEM Behr thermostat with housing, radiator cap, and new radiator hoses.     2004-2005    525i 530i"
