product-img-link href,product-img-link src,cleanDesc,brand-image src,part-info,part-info 2,stock-status,price,btn,wishlist-label href,short-description,show,show 2,short-description 2,short-description 3,short-description 4,short-description 5,short-description 6,short-description 7,short-description 8,short-description 9,short-description 10,short-description 11,short-description 13
https://www.turnermotorsport.com/p-338838-f22-f3x-hre-ff15-18x85-square-track-wheel-set/,,"F22, F3X HRE FF15 18x8.5"" Square Track Wheel Set",https://c1521972.ssl.cf0.rackcdn.com/img/brands/HRE.gif,338838,TMS224308,"Direct Ship, Expected Ship Date:  Nov 5, 2021","$2,300.00",View More Info,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"Fr: 18x8.5"" ET40Rr: 18x8.5"" ET40HRE Wheels has emerged as the styling leader and trend starter in the European car wheel market. HRE designs are cutting edge and exciting and are featured on the hottest street machines from SoCal to South Beach. Now the FF15's sharp looks can be applied to a track wheel setup. 18x8.5"" wheels are great for 245-255 tires which are available in many track and high performance tire compounds. Using a wide wheel/tire in the front will give more grip and reduce premature understeer. It's one of the keys to getting better handing on almost any BMW. These sizes and offsets run more aggressive than what is typically found on a street car but necessary to get as much rubber as possible to fit within the bodywork. On the F22, more negative camber may be required depending on the tire choice (to clear the fender lip). The HRE FlowForm wheel line offers forged wheel strength and HRE's stimulating designs at a more attractive price.The FF15 is a multispoke wheel (15 spokes) very similar to HRE's C109 forged 3-piece wheel. The FF15 comes in 18""-20"" sizes but appear larger thanks to the long straight spokes that run right to the edge of the rim. The correct offsets locate the wheel in just the right position without the need for spacers and maintaining the proper clearances to the body, brakes, and suspension. The standard 18"" color is Tarmac (black) with eleven optional finishes available to. Contact us for other sizes.The FlowForm process is new technology with the attributes of a fully forged wheel but at a lower cost. FlowForm starts as a cast face and the barrel is then spin formed over a mold at intense pressure. This gives the wheel greater strength but lighter in weight and with more precise tolerances than a traditional cast wheel. HRE FF wheels are TUV, VIA, and JWL approved and come with a lifetime structural warranty and two-year finish warranty.+ state-of-the-art technology+ lighter and stronger than a cast wheel+ stimulating looks+ multiple color and finish options encourage personalization+ lifetime structural warranty+ TUV, VIA, and JWL approvedColors and Finishes -",Show More,Show Less,"F22, F3X HRE FlowForm 18"" Square Track Wheel Set",HRE FlowForm Wheel Features -,2014+  228i 230i M235i M240i2012-2015  320i 328i 330i 335i 340i - Sedan2012-2016  428i 430i 435i 440i - Coupe2013-2016  428i 430i 435i 440i - Convertible2012-2015  328i 330i 335i 340i - Gran Turismo2012-2016  428i 430i 435i 440i - GranCoupe,Standard Colors,1.800.280.6966,Optional Colors (+$500),Call us at  if you are interested in custom color options!,F33 BMW,F34 BMW,F36 BMW,
https://www.turnermotorsport.com/p-590577-18-apex-forged-ec-7r-square-wheel-set-brushed-clear/,,"APEX Forged EC-7R 18x10 ET25 Square Wheel Set - Brushed Clear
     ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,590577,EC7R1810ET25BCKT,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$2,700.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"APEX took extreme care in designing these Forged EC-7R wheels. A proprietary forging process ensures proper uniformity, consistency, and quality of the metal which leads to an extremly strong and reliable wheel. Redesigned barrel profiles allow theses wheels to clear 380mm big brakes without having to size up unnecessarily.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-599152-18-apex-ec-7-squared-wheel-set-anthracite/,,"APEX EC-7 18"" Square Wheel Set - Anthracite",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,599152,EC718105ET27ANKT,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,636.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"Specifications: Color - Anthracite Size - 18x10.5"" ET27",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-387420-apex-ec-7-18x95105-staggered-18-wheel-set-anthracite/,,"APEX EC-7 18"" Staggered Wheel Set - Anthracite",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,387420,EC71895105A,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,576.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"Specifications: Color - Anthracite Size Front - 18x9.5"" ET22 Size Rear - 18x10.5"" ET27",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-599155-19-apex-arc-8-square-wheel-set-anthracite/,,"APEX ARC-8 19"" Square Wheel Set - Anthracite",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,599155,ARC8199533ANKT,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,596.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"Specifications: Color - Anthracite Size - 19x9.5"" ET33",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-599076-19-apex-ec-7-square-wheel-set-satin-black/,,"APEX EC-7 19"" Square Wheel Set - Satin Black",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,599076,EC7198520SMBKKT,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,516.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"Specifications: Color - Satin Black Size - 19x8.5"" ET20",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-402764-19-style-lm-227-wheels-square-set-of-four/,,"19"" Style LM 227 Wheels - Square Set Of Four",https://c1521972.ssl.cf0.rackcdn.com/img/brands/BBS.gif,402764,LM227DSPKKT,"Direct Ship, Expected Ship Date:  Oct 12, 2021","$4,580.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,BBS Wheels combine decades of race proven quality and German engineering with stunning good looks. Utilizing the most cutting-edge manufacturing technologies based on a foundation of constant innovation continues to propel BBS into the future.LM wheels consist of a pressure cast wheel surface and a flow formed rim structure.  Combining these two fabrication techniques yields a wheel that is extremely strong while remaining lightweight.,Show More,Show Less,"Please Note: Aggressive fitment, may require fender rolling or pulling.",,"Using FEM analysis the engineers at BBS are able to precisely measure and optimize wheel properties before this process even begins. Once the forging process is complete, the meticulous finish work begins.Back-milling is a process used to optimize the ratio between weight and stability. Using advanced computer analysis and a special CNC milling process the lateral parts that hold the wheel spokes, and are not relevant for stability, are removed. Extensive real-world simulation is used at this point to further ensure that no strength or stability has been lost.Finally, BBS pays special attention in machining the undercut or back side of the wheel. To machine the undercut, all areas on the inner side of the wheel and the star hub that correspond to weight optimization are processed with special turning or milling tools and excess material is removed to reduce the rotating wheel mass. Special attention is hereby given to the optimization of the inner sides of the spokes and the bolt circle. With the application of these methods, BBS is able to produce more complex forms with increased stability and less material input.These wheels come in Diamond Silver with a diamond cut lip and BBS ensures that their paint quality exceeds OE manufacturer specifications for durability and longevity. A final protective clear coat layer ensures that these wheels will be easy to clean and look amazing for years to come.",,19x8.5 ET32 - qty 4,,Diamond Silver with a diamond cut lip,Specs:,Center Bore: PFS,Bolt Pattern: 5x120,
https://www.turnermotorsport.com/p-598470-20-in-lightweight-forged-perfo/,,"Dinan GA-1R Forgeline 20"" Wheel Set - Black - E9X 335Xi
      ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Dinan.gif,598470,0074-GA1R-SIL,"Direct Ship, Expected Ship Date:  Oct 7, 2021","$6,400.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"These Dinan wheels are designed to get as much tire under your BMW as possible for optimal traction and look great doing it - all at a reasonable price. Designed to complement your BMW's natural good looks, these strong, light wheels will make a strong visual statement while improving handling.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-180773-apex-arc-8-18x9-et42-anthracite-wheel-1865lbs/,,"APEX ARC-8 18x9"" ET42 Anthracite Wheel 18.65lbs",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,180773,ARC8189ET42AN,"Direct Ship, Expected Ship Date:  Oct 6, 2021",$354.00,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"18x9"" ET42 Anthracite APEX ARC-8 Wheel 18.65lbs.  APEX light alloy wheels are the next evolution in flow-forged wheel technology for BMWs. Flow-forming is a semi-forging process that produces a wheel typically stronger than a traditional cast wheel yet is still light weight. The wheels are around 10lbs lighter per wheel than a comparable factory wheel! That's reduced unsprung weight that improves all aspects of performance. The spokes and barrel have been designed to allow generous clearance for big brakes. In other words, these wheels are very impressively engineered and look great too! The design is based on classic motorsport themes that blend with BMW styling and appearance. These wheels look right at home on many BMW models. Multiple color and profile options allow you to set just the right look and stance for your car. As well as being pleasing to the eye these are very strong and functional wheels that are at home on the street as well as the racetrack. Don't let the price fool you - these wheels are high quality, high strength, and in high demand.   All APEX wheels are the BMW standard 5/120 bolt pattern and with a 72.6mm center bore. They are a direct fit to most any 1-series (E82), 3-series (E36, E46, E90, E92, F30), Z3, and Z4-series BMWs. The original BMW center cap, TPMS sensors, and original lug bolts are all carried over from your original wheels (wheel bolts may vary if spacers are used). They come in a wide variety of diameter, width, and offset combinations which gives you multiple fitment and application opportunities. For street use we generally recommend a staggered setup with a rear wheel slightly wider than the front. For track and racing applications a square setup is desired with the same width in the front and rear. Wheel offsets may also vary based on the clearances and stance you wish to achieve. Refer to our image gallery for inspiration. If you'd like more input give us a call or e-mail and we'd be happy to go over the many options with you.   Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. For more information on APEX BMW wheels and BMW wheel fitments in general,     Price is per wheel.",Show More,Show Less,Wheel Specs,Fitment:,Rear,Size:,"18x9.0""",Offset (mm):,42,Weight (lbs):,18.65,Profile:,check out our APEX Wheels page!
https://www.turnermotorsport.com/p-400736-20-v-fs-001-style-wheels-staggered-set-of-four/,,"Vorsteiner V-FS 001 Sport Forged 20"" Staggered Wheel Set - F80 ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Vorsteiner.gif,400736,VFS001209511KT,"Direct Ship, Expected Ship Date:  Dec 1, 2021","$3,996.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"Vorsteiner Sport Forged wheels are built to provide the ultimate in low weight, strength, and strikingly good looks! These wheels are made using the latest T-6061 aerospace grade aluminum blocks and individually machined to your exacting standards.",Show More,Show Less,Fits the following BMW's:,F80 BMW,"The new Vorsteiner V-FS 001 add an another great contender to the lineup of top of the line wheels brought to us by Vorsteiner. They feature a milled split spoke design with a cut-out channel in the middle. In the center are recessed bolt holes and center cap that add another layer of depth to the wheels. Between the split spokes are supports of aluminum that have 3 individual holes cut out, both to save weight and add style to these already aggressive looking wheels.",F82/3 BMW,"20x9.5"" ET22 front wheels",,"20x11"" ET40 rear wheels",Vorsteiner have pre-built these wheel kits specifically to fit certain intended vehicles. This kit is for the F8X M3/M4 and features:,72.56mm Center Bore,5x120 Bolt Pattern,Brushed Aluminum Finish
https://www.turnermotorsport.com/p-180740-apex-ec-7-18x9-et31-satin-black-wheel-2125lbs-profile-2/,,"APEX EC-7 18x9"" ET31 Satin Black Wheel 21.25lbs -PROFILE 2
   ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,180740,EC7189ET31SMBK,"Direct Ship, Expected Ship Date:  Oct 6, 2021",$359.00,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"18x9"" ET31 Satin Black APEX EC-7 Wheel 21.25lbs  APEX light alloy wheels are the next evolution in flow-forged wheel technology for BMWs. Flow-forming is a semi-forging process that produces a wheel typically stronger than a traditional cast wheel yet is still light weight. The wheels are around 10lbs lighter per wheel than a comparable factory wheel! That's reduced unsprung weight that improves all aspects of performance. The spokes and barrel have been designed to allow generous clearance for big brakes. In other words, these wheels are very impressively engineered and look great too! The design is based on classic motorsport themes that blend with BMW styling and appearance. These wheels look right at home on many BMW models. Multiple color and profile options allow you to set just the right look and stance for your car. As well as being pleasing to the eye these are very strong and functional wheels that are at home on the street as well as the racetrack. Don't let the price fool you - these wheels are high quality, high strength, and in high demand.   All APEX wheels are the BMW standard 5/120 bolt pattern and with a 72.6mm center bore. They are a direct fit to most any 1-series (E82), 3-series (E36, E46, E90, E92, F30), Z3, and Z4-series BMWs. The original BMW center cap, TPMS sensors, and original lug bolts are all carried over from your original wheels (wheel bolts may vary if spacers are used). They come in a wide variety of diameter, width, and offset combinations which gives you multiple fitment and application opportunities. For street use we generally recommend a staggered setup with a rear wheel slightly wider than the front. For track and racing applications a square setup is desired with the same width in the front and rear. Wheel offsets may also vary based on the clearances and stance you wish to achieve. Refer to our image gallery for inspiration. If you'd like more input give us a call or e-mail and we'd be happy to go over the many options with you.   Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. For more information on APEX BMW wheels and BMW wheel fitments in general,     Price is per wheel.",Show More,Show Less,Wheel Specs,Fitment:,Front or Rear,Size:,"18x9.0""",Offset (mm):,31,Weight (lbs):,21.25,:,"2, moderate dish"
https://www.turnermotorsport.com/p-387298-apex-ec-7-18x10-et25-wheel-set-satin-black/,,"APEX EC-7 18"" Square Wheel Set - Satin Black",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,387298,EC7181025SB,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,556.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"Specifications: Color - Satin Black Size - 18x10"" ET25",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-387075-apex-arc-8-17x90-et42-wheel-set-hyper-black/,,"APEX ARC-8 17"" Square Wheel Set - Hyper Black",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,387075,ARC817942HB,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,056.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"Specifications: Color - Hyper Black Size - 17x9"" ET42",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-394143-anthracite-18x95-et3511-et44/,,"APEX SM-10 18"" Staggered Wheel Set - Anthracite",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,394143,SM101895ET35KT,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,856.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"Wheel Specifications Style: SM-10 Size (Front): 18x9.5"" ET35 Size (Rear): 18x11"" ET44 Color: Anthracite APEX light alloy wheels are the next evolution in flow-forged wheel technology for BMWs. Flow-forming is a semi-forging process that produces a wheel typically stronger than a traditional cast wheel yet is still light weight. The wheels are around 10lbs lighter per wheel than a comparable factory wheel! That's reduced unsprung weight that improves all aspects of performance. The spokes and barrel have been designed to allow generous clearance for big brakes. In other words, these wheels are very impressively engineered and look great too! The design is based on classic motorsport themes that blend with BMW styling and appearance. These wheels look right at home on many BMW models. Multiple color and profile options allow you to set just the right look and stance for your car. As well as being pleasing to the eye these are very strong and functional wheels that are at home on the street as well as the racetrack. Don't let the price fool you - these wheels are high quality, high strength, and in high demand. All APEX wheels are the BMW standard 5/120 bolt pattern and with a 72.6mm center bore. They are a direct fit to most any 3-series (E36, E46, E90, E92, F30), Z3, and Z4-series BMWs. The original BMW center cap, TPMS sensors, and original lug bolts are all carried over from your original wheels (wheel bolts may vary if spacers are used). They come in a wide variety of diameter, width, and offset combinations which gives you multiple fitment and application opportunities. For street use we generally recommend a staggered setup with a rear wheel slightly wider than the front. For track and racing applications a square setup is desired with the same width in the front and rear. Wheel offsets may also vary based on the clearances and stance you wish to achieve. Refer to our image gallery for inspiration. If you'd like more input give us a call or e-mail and we'd be happy to go over the many options with you. Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. For more information on APEX BMW wheels and BMW wheel fitments in general, check out our APEX Wheels page! Price is per wheel.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-590687-apex-arc-8r-18x90-et30-anthracite-wheel/,,"18"" APEX ARC-8 Square Wheel Set - Anthracite",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,590687,ARC8R18930AKT,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$2,420.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,Lighter and stronger than flow formed ARC-8's with increased brake clearance. 18x9 ET30 72.5CB,,,,,,,,,,,,,
https://www.turnermotorsport.com/p-201359-apex-ec-7-19x95-et33-satin-black-wheel-225lbs/,,"APEX EC-7 19x9.5"" ET33 Satin Black Wheel 22.5lbs",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,201359,EC71995ET33SMBK,"Direct Ship, Expected Ship Date:  Oct 6, 2021",$419.00,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"19x9.5"" ET33 APEX EC-7 Wheel 23.5lbs.  APEX light alloy wheels are the next evolution in flow-forged wheel technology for BMWs. Flow-forming is a semi-forging process that produces a wheel typically stronger than a traditional cast wheel yet is still light weight. The wheels are around 10lbs lighter per wheel than a comparable factory wheel! That's reduced unsprung weight that improves all aspects of performance. The spokes and barrel have been designed to allow generous clearance for big brakes. In other words, these wheels are very impressively engineered and look great too! The design is based on classic motorsport themes that blend with BMW styling and appearance. These wheels look right at home on many BMW models. Multiple color and profile options allow you to set just the right look and stance for your car. As well as being pleasing to the eye these are very strong and functional wheels that are at home on the street as well as the racetrack. Don't let the price fool you - these wheels are high quality, high strength, and in high demand.   All APEX wheels are the BMW standard 5/120 bolt pattern and with a 72.6mm center bore. They are a direct fit to most any 1-series (E82), 3-series (E36, E46, E90, E92, F30), Z3, and Z4-series BMWs. The original BMW center cap, TPMS sensors, and original lug bolts are all carried over from your original wheels (wheel bolts may vary if spacers are used). They come in a wide variety of diameter, width, and offset combinations which gives you multiple fitment and application opportunities. For street use we generally recommend a staggered setup with a rear wheel slightly wider than the front. For track and racing applications a square setup is desired with the same width in the front and rear. Wheel offsets may also vary based on the clearances and stance you wish to achieve. Refer to our image gallery for inspiration. If you'd like more input give us a call or e-mail and we'd be happy to go over the many options with you.   Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. For more information on APEX BMW wheels and BMW wheel fitments in general,     Price is per wheel.",Show More,Show Less,Wheel Specs,Fitment:,Front or Rear,Size:,"19x9.5""",Offset (mm):,33,Weight (lbs):,22.5,:,check out our APEX Wheels page!
https://www.turnermotorsport.com/p-590551-18-apex-ec-7r-square-wheel-set-anthracite/,,"APEX Forged EC-7R 18x9.5 ET22 Square Wheel Set - Anthracite
       ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,590551,EC7R189522AKT,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$2,520.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"APEX took extreme care in designing these Forged EC-7R wheels. A proprietary forging process ensures proper uniformity, consistency, and quality of the metal which leads to an extremly strong and reliable wheel. Redesigned barrel profiles allow theses wheels to clear 380mm big brakes without having to size up unnecessarily.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-387101-apex-ec-7-18-easy-stagger-wheel-set-anthracite/,,"APEX EC-7 18"" Staggered Wheel Set - Anthracite",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,387101,EC7188590A,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,426.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"Specifications: Color - Anthracite Size Front - 18x8.5"" ET35 Size Rear - 18x9"" ET42",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-590566-18-apex-ec-7r-square-wheel-set-anthracite/,,"APEX Forged EC-7R 18x10 ET33 Square Wheel Set - Anthracite
        ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,590566,EC7R181033AKT,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$2,540.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"APEX took extreme care in designing these Forged EC-7R wheels. A proprietary forging process ensures proper uniformity, consistency, and quality of the metal which leads to an extremly strong and reliable wheel. Redesigned barrel profiles allow theses wheels to clear 380mm big brakes without having to size up unnecessarily.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-590530-18-apex-ec-7r-staggered-wheel-set-brushed-clear/,,APEX Forged EC-7R 18x9 ET30/18x10 ET33 Staggered Wheel Set - Brushed...,https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,590530,E90EC718910BCKT,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$2,680.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"APEX took extreme care in designing these Forged EC-7R wheels. A proprietary forging process ensures proper uniformity, consistency, and quality of the metal which leads to an extremly strong and reliable wheel. Redesigned barrel profiles allow theses wheels to clear 380mm big brakes without having to size up unnecessarily.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-590691-apex-arc-8r-18x90-et30-wheel-set-satin-black/,,"APEX Forged ARC-8R 18x9 ET30 Square Wheel Set - Satin Black
       ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,590691,ARC8R189304SBKT,"Direct Ship, Expected Ship Date:  Oct 22, 2021","$2,420.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"APEX took extreme care in designing these Forged ARC-8R wheels. A proprietary forging process ensures proper uniformity, consistency, and quality of the metal which leads to an extremly strong and reliable wheel. Redesigned barrel profiles allow theses wheels to clear 380mm big brakes without having to size up unnecessarily. 18x9 ET30 72.5CB",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-201367-apex-ec-7-19x85-et35-anthracite-wheel-219lbs/,,"APEX EC-7 19x8.5"" ET35 Anthracite Wheel 21.9lbs",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,201367,EC71985ET35AN,"Direct Ship, Expected Ship Date:  Oct 6, 2021",$389.00,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"19x8.5"" ET35 APEX EC-7 Wheel 21.9lbs.  APEX light alloy wheels are the next evolution in flow-forged wheel technology for BMWs. Flow-forming is a semi-forging process that produces a wheel typically stronger than a traditional cast wheel yet is still light weight. The wheels are around 10lbs lighter per wheel than a comparable factory wheel! That's reduced unsprung weight that improves all aspects of performance. The spokes and barrel have been designed to allow generous clearance for big brakes. In other words, these wheels are very impressively engineered and look great too! The design is based on classic motorsport themes that blend with BMW styling and appearance. These wheels look right at home on many BMW models. Multiple color and profile options allow you to set just the right look and stance for your car. As well as being pleasing to the eye these are very strong and functional wheels that are at home on the street as well as the racetrack. Don't let the price fool you - these wheels are high quality, high strength, and in high demand.   All APEX wheels are the BMW standard 5/120 bolt pattern and with a 72.6mm center bore. They are a direct fit to most any 1-series (E82), 3-series (E36, E46, E90, E92, F30), Z3, and Z4-series BMWs. The original BMW center cap, TPMS sensors, and original lug bolts are all carried over from your original wheels (wheel bolts may vary if spacers are used). They come in a wide variety of diameter, width, and offset combinations which gives you multiple fitment and application opportunities. For street use we generally recommend a staggered setup with a rear wheel slightly wider than the front. For track and racing applications a square setup is desired with the same width in the front and rear. Wheel offsets may also vary based on the clearances and stance you wish to achieve. Refer to our image gallery for inspiration. If you'd like more input give us a call or e-mail and we'd be happy to go over the many options with you.   Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. For more information on APEX BMW wheels and BMW wheel fitments in general,     Price is per wheel.",Show More,Show Less,Wheel Specs,Fitment:,Front or Rear,Size:,"19x8.5""",Offset (mm):,35,Weight (lbs):,21.9,:,"1, minimal dish"
https://www.turnermotorsport.com/p-386996-apex-arc-8-18x85-et38-wheel-set-hyper-silver/,,"APEX ARC-8 18"" Square Wheel Set - Hyper Silver",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,386996,ARC8188538HS,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,376.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"Specifications: Color - Hyper Silver Size - 18x8.5"" ET38",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-387077-apex-arc-8-17x90-et42-wheel-set-satin-black/,,"APEX ARC-8 17"" Square Wheel Set - Satin Black",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,387077,ARC817942SB,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,216.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"Specifications: Color - Satin Black Size - 17x9"" ET42",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-558644-19-ch-r-wheels-square-set-of-four/,,"19"" CH-R Wheels - Square Set Of Four",https://c1521972.ssl.cf0.rackcdn.com/img/brands/BBS.gif,558644,CH129SPOKT,"Direct Ship, Expected Ship Date:  Sep 29, 2021","$2,400.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,,,,,,,,,,,,,,
https://www.turnermotorsport.com/p-386855-f3x-apex-arc-8-18x8590-mild-staggered-wheel-set-silver/,,"APEX ARC-8 18"" Staggered Wheel Set - Silver",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,386855,F3XARC818859S,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,256.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=300&Nrpp=50#,"Specifications: Color - Silver Size Front - 18x8.5"" ET38 ​Size Rear - 18x9"" ET42",,,,,,,,,,,,,
