normal_image src,hover_image src,heart src,productGalleryOverride src,productGalleryOverride src 2,productGalleryOverride src 3,lazy_href,lazy_href href,part_number 2,key_details,key_details 2,key_details href,key_details 3,price,save,percent-box,final-price,text 3,key_details 7,ellip,morelink,morelink href
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NzEzMzh8aW1hZ2UvcG5nfGhhMy9oMzUvMTE3MzQ2MjU5MTA4MTQucG5nfDg1M2RmY2Y5NzQyZGZkMWZkYjVkMjY3N2M1ZTUzOGVhMzc5YWEzMWUzNGNkNjg0OTY0NGVkYTQ4YTE0MWZlMzU/thinksystem-2-5-intel-s4610-240gb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NzEzMzh8aW1hZ2UvcG5nfGhhMy9oMzUvMTE3MzQ2MjU5MTA4MTQucG5nfDg1M2RmY2Y5NzQyZGZkMWZkYjVkMjY3N2M1ZTUzOGVhMzc5YWEzMWUzNGNkNjg0OTY0NGVkYTQ4YTE0MWZlMzU/thinksystem-2-5-intel-s4610-240gb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 2.5"" Intel S4610 240GB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A13633,4XB7A13633,Mainstream SATA solid-state drives (SSDs) for Lenovo servers,"Advanced data center SSDs optimized for mixed read-write performance, endurance and strong data protection",https://lenovopress.com/lp0925,View specifications on Lenovo Press,$399.00,save $119.70,30% off,$279.30,$8,Offers improved performance and lower latency,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NzEzMzh8aW1hZ2UvcG5nfGgwZC9oMzEvMTE3MzQ2MjcwMjQ5MjYucG5nfDMwYjZhZjIzZDA4Nzk0YjdiZjMxNzQ3ZTA4YTZjMWE3YTk1N2JiODcwOTQwZjJmOTRhN2U3YmMzOWZjOGE4NTU/thinksystem-3-5-intel-s4610-240gb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NzEzMzh8aW1hZ2UvcG5nfGgwZC9oMzEvMTE3MzQ2MjcwMjQ5MjYucG5nfDMwYjZhZjIzZDA4Nzk0YjdiZjMxNzQ3ZTA4YTZjMWE3YTk1N2JiODcwOTQwZjJmOTRhN2U3YmMzOWZjOGE4NTU/thinksystem-3-5-intel-s4610-240gb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" Intel S4610 240GB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A13639,4XB7A13639,Mainstream SATA solid-state drives (SSDs) for Lenovo servers,"Advanced data center SSDs optimized for mixed read-write performance, endurance and strong data protection",https://lenovopress.com/lp0925,View specifications on Lenovo Press,$409.00,save $122.70,30% off,$286.30,$8,Offers improved performance and lower latency,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGgxZC9oZjUvMTE4MjE2NTE0OTI4OTQucG5nfDRhZDhiMDE2N2NjN2FjMWU0NDVlZTA2NmExZWU2ZDMwZjMzMGU2Y2UyMzFkMzkyMzE2NjBhNTMzZTZiMGFlODI/thinksystem-2-5-5300-240gb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGgxZC9oZjUvMTE4MjE2NTE0OTI4OTQucG5nfDRhZDhiMDE2N2NjN2FjMWU0NDVlZTA2NmExZWU2ZDMwZjMzMGU2Y2UyMzFkMzkyMzE2NjBhNTMzZTZiMGFlODI/thinksystem-2-5-5300-240gb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 2.5"" 5300 240GB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17087,4XB7A17087,Uses Micron 96-layer 3D NAND flash memory technology with a 6Gbps SATA interface,Provides an affordable solution for mixed read/write applications such as cache in transactional applications and high-speed storage for enterprise databases,https://lenovopress.com/lp1255,View specifications on Lenovo Press,$409.00,save $122.70,30% off,$286.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MzY4ODR8aW1hZ2UvcG5nfGhhYy9oYWQvMTE0NTA3ODk1OTMxMTgucG5nfDZjYTExNDFhODhlNDY1ODgyMzFiMjFjN2FjNmU2NTA3YjI5MmU0MzFkZWRjMGQyYjBkN2QwN2Y2ODgwYjJjOGU/thinksystem-2-5-5210-960gb-entry-sata-6gb-hot-swap-ssd.png,,,,,,"ThinkSystem 2.5"" 5210 960GB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A38185,4XB7A38185,Micron 64-layer 3D QLC NAND flash memory technology with a SATA 6Gbps interface,"Provides an affordable solution for large-capacity sequential read-intensive applications such as AI and machine learning data lakes, real-time analytics, and big data",https://lenovopress.com/lp1223,View specifications on Lenovo Press,$419.00,save $125.70,30% off,$293.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGg2Yi9oNDEvMTE4MjE2NTI1NDE0NzAucG5nfDQwMDA0MTI0MGQ5ODkwMDkwY2M0Yjg2MmIwNDQ0OWM3YTIzM2IwN2U1YWNiYjRkZjg0NzQ0YzRjZmVkMTMwMmU/thinksystem-3-5-5300-240gb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGg2Yi9oNDEvMTE4MjE2NTI1NDE0NzAucG5nfDQwMDA0MTI0MGQ5ODkwMDkwY2M0Yjg2MmIwNDQ0OWM3YTIzM2IwN2U1YWNiYjRkZjg0NzQ0YzRjZmVkMTMwMmU/thinksystem-3-5-5300-240gb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" 5300 240GB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17096,4XB7A17096,Uses Micron 96-layer 3D NAND flash memory technology with a 6Gbps SATA interface,Provides an affordable solution for mixed read/write applications such as cache in transactional applications and high-speed storage for enterprise databases,https://lenovopress.com/lp1255,View specifications on Lenovo Press,$419.00,save $125.70,30% off,$293.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTk5MTh8aW1hZ2UvcG5nfGhiZS9oZjcvMTE0NTA3OTIwMTc5NTAucG5nfGNmYWExMjQ4YTdiZmYwYmI5ZjNmZDUxYjk4NzBiOThjM2FhOTgxZDQ1YmVlODYzYmQ5MmYwZGU0MjE3ZjdjODE/thinksystem-st50-3-5-2tb-7-2k-sata-6gb-non-hot-swap-512n-hdd.png,,,,,,"ThinkSystem ST50 3.5"" 2TB 7.2K SATA 6Gb Non-Hot Swap 512n HDD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/hdd/4XB7A13555,4XB7A13555,Excellent reliability and performance in 24x7 operational environments,Outstanding performance for all mission critical applications,https://lenovopress.com/lp1059-lenovo-thinksystem-hdd-summary,View specifications on Lenovo Press,$449.00,save $134.70,30% off,$314.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjY2MjR8aW1hZ2UvcG5nfGgxNi9oMGUvMTE0NTA3ODk3MjQxOTAucG5nfGUxNTY1YTk5ZjdjNTVhYTk3ODEwNGM4ZjYwZGE0NzllMjJiNjA2NTY1ZDdiZGQ4NzM5YmQzYjM4ZTFiYzVmNDg/thinksystem-2-5-5300-480gb-mainstream-sata-6gb-hot-swap-ssd.png,,,,,,"ThinkSystem 2.5"" 5300 480GB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17088,4XB7A17088,Mainstream SATA solid-state drives (SSDs) for Lenovo servers,"Advanced data center SSDs optimized for mixed read-write performance, endurance and strong data protection",https://lenovopress.com/lp0925-intel-s4610-mainstream-sata-6gb-ssd,View specifications on Lenovo Press,$519.00,save $155.70,30% off,$363.30,$0,Drives are available in either 2.5-inch or 3.5-inch drive form factor,...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17088
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGg0Yy9oNTAvMTE4MjE2NTI2NzI1NDIucG5nfDU2NmNiZjMxOWIxMjQxYTY4NjQ1YzRlYTZiMjhkODlmMzk4YWQyOGRiZGM4OGQ0ZGRjYTYzYWQwZTQxYmVkYWU/thinksystem-3-5-5300-480gb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGg0Yy9oNTAvMTE4MjE2NTI2NzI1NDIucG5nfDU2NmNiZjMxOWIxMjQxYTY4NjQ1YzRlYTZiMjhkODlmMzk4YWQyOGRiZGM4OGQ0ZGRjYTYzYWQwZTQxYmVkYWU/thinksystem-3-5-5300-480gb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" 5300 480GB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17097,4XB7A17097,Uses Micron 96-layer 3D NAND flash memory technology with a 6Gbps SATA interface,Provides an affordable solution for mixed read/write applications such as cache in transactional applications and high-speed storage for enterprise databases,https://lenovopress.com/lp1255,View specifications on Lenovo Press,$529.00,save $158.70,30% off,$370.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTk5MTh8aW1hZ2UvcG5nfGgyMS9oNmMvMTE0NTA3OTA2NDE2OTQucG5nfDhmMTgxYTdkZDNkOTI3ODg1OGE0YmM3ODhkNjZiNDFmYzYyOWZkNDQ2OWZjYzRkYTMxNTExMmEzM2JlMmMyMjM/thinksystem-3-5-6tb-7-2k-sata-6gb-hot-swap-512e-hdd.png,,,,,,"ThinkSystem 3.5"" 6TB 7.2K SATA 6Gb Hot Swap 512e HDD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/hdd/7XB7A00052,7XB7A00052,Enterprise HDDs with enhanced sequential and random read/write performance,Self-encrypting and secure drive retirement available,https://lenovopress.com/lp1059-lenovo-thinksystem-hdd-summary,View specifications on Lenovo Press,$529.00,save $158.70,30% off,$370.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MzY0MTN8aW1hZ2UvcG5nfGhjOC9oNjgvMTE5MDA5OTc3NjMxMDIucG5nfDQ3OTNmZjNkNjc1ODc4OGU3NDcxMWE1MzVlM2M4YzBiMjFmNTg2OTc2YWI0MzE1MmJkNmE3Zjg0ZTllMmQ3Y2Y/thinksystem-m-2-5300-960gb-sata-6gbps-non-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MzY0MTN8aW1hZ2UvcG5nfGhjOC9oNjgvMTE5MDA5OTc3NjMxMDIucG5nfDQ3OTNmZjNkNjc1ODc4OGU3NDcxMWE1MzVlM2M4YzBiMjFmNTg2OTc2YWI0MzE1MmJkNmE3Zjg0ZTllMmQ3Y2Y/thinksystem-m-2-5300-960gb-sata-6gbps-non-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,ThinkSystem M.2 5300 960GB SATA 6Gbps Non-Hot Swap SSD,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17074,4XB7A17074,Solid-state drive (SSD) form factor primarily used as an operating system boot solution,"Built-in RAID controller and allows two installed M.2 drives to be configured either as RAID-1, RAID-0, or two independent drives (JBOD mode)",https://lenovopress.com/lp0769,View specifications on Lenovo Press,$549.00,save $164.70,30% off,$384.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTk5MTh8aW1hZ2UvcG5nfGg0Mi9oZmQvMTE0NTA3ODkyNjU0MzgucG5nfDk4Y2Y0Zjc5NTUxMmQxYWZiMDUwNWJiM2Q5ZjBhMWM1ODA3NmRkMGVkOGJkZDcwZWQ0NjM0ZjUzZWQ5YmIwNDQ/thinksystem-2-5-1-8tb-10k-sas-12gb-hot-swap-512n-hdd.png,,,,,,"ThinkSystem 2.5"" 1.8TB 10K SAS 12Gb Hot Swap 512e HDD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/hdd/7XB7A00028,7XB7A00028,Enterprise HDDs with enhanced sequential and random read/write performance,Self-encrypting and secure drive retirement available,https://lenovopress.com/lp1059-lenovo-thinksystem-hdd-summary,View specifications on Lenovo Press,$589.00,save $176.70,30% off,$412.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTg1MDl8aW1hZ2UvcG5nfGg4Yy9oZGEvMTE3MzQ2MjYxNzI5NTgucG5nfDUxMjA1OWRhMjEzNjgxYWVhMGZhMDNhZThkYWQ2OTg0ODBiZmJkOGZhMDFmNTRlNGE3ZDk4NjEwYzE1YTJmYWI/thinksystem-2-5-pm883-960gb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTg1MDl8aW1hZ2UvcG5nfGg4Yy9oZGEvMTE3MzQ2MjYxNzI5NTgucG5nfDUxMjA1OWRhMjEzNjgxYWVhMGZhMDNhZThkYWQ2OTg0ODBiZmJkOGZhMDFmNTRlNGE3ZDk4NjEwYzE1YTJmYWI/thinksystem-2-5-pm883-960gb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 2.5"" PM883 960GB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A10197,4XB7A10197,Entry SATA 6Gb solid-state drives (SSDs) are general-purpose SSDs based on the Samsung PM883 platform,"Engineered for greater performance and endurance in a cost-effective design, and to support a broader set of workloads",https://lenovopress.com/lp0878,View specifications on Lenovo Press,$589.00,save $176.70,30% off,$412.30,$12,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTc2OTl8aW1hZ2UvcG5nfGgxNS9oYjkvMTE4MjE2NTMxOTY4MzAucG5nfDFhYzUxNzEzZGY2ZGJlNmM1OGJlZmM0NDRlYjUyMDExNjM1MGEwYmIyNGI1YzMwMWVjNTJmODkxMDhkMjhlODY/thinksystem-3-5-pm883-960gb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTc2OTl8aW1hZ2UvcG5nfGgxNS9oYjkvMTE4MjE2NTMxOTY4MzAucG5nfDFhYzUxNzEzZGY2ZGJlNmM1OGJlZmM0NDRlYjUyMDExNjM1MGEwYmIyNGI1YzMwMWVjNTJmODkxMDhkMjhlODY/thinksystem-3-5-pm883-960gb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" PM883 960GB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17178,4XB7A17178,General-purpose SSDs based on the Samsung PM883 platform,"Engineered for greater performance and endurance in a cost-effective design, and to support a broader set of workloads",https://lenovopress.com/lp0878,View specifications on Lenovo Press,$599.00,save $179.70,30% off,$419.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGhlYy9oMTcvMTE4MjE2NTM0NTg5NzQucG5nfDM4NmUyY2JlYjIwZTZhNDZiZDlmZmQ2OTVmMjg4MDg2NTBkNWRlYTkzNGI3YmUwZTEyNjRlYmRiYjEzNTY0NjI/thinksystem-st50-3-5-5300-960gb-entry-sata-6gb-non-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGhlYy9oMTcvMTE4MjE2NTM0NTg5NzQucG5nfDM4NmUyY2JlYjIwZTZhNDZiZDlmZmQ2OTVmMjg4MDg2NTBkNWRlYTkzNGI3YmUwZTEyNjRlYmRiYjEzNTY0NjI/thinksystem-st50-3-5-5300-960gb-entry-sata-6gb-non-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem ST50 3.5"" 5300 960GB Entry SATA 6Gb Non Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17206,4XB7A17206,New SSDs for ThinkSystem servers,Drives use Micron 96-layer 3D NAND flash memory technology with a SATA 6Gbps interface,https://lenovopress.com/lp1253,View specifications on Lenovo Press,$599.00,save $179.70,30% off,$419.30,$0,"Provides an affordable solution for read-intensive applications such as boot, web servers, lower data rate operational databases and analytics",...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17206
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjY2MjR8aW1hZ2UvcG5nfGgwMi9oYTcvMTE0NTA3OTAxODI5NDIucG5nfDM1NWJlMGI2ZWY3Nzc1MDFmNzcxMjAxZDU3MjkzMmExNjY2YTEwZDk3NDg3Y2YwNjI3NTQ5NTQ5YzRjZGQ3ZjM/thinksystem-2-5-intel-s4610-480gb-mainstream-sata-6gb-hot-swap-ssd.png,,,,,,"ThinkSystem 2.5"" Intel S4610 480GB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A13634,4XB7A13634,"Advanced data center SSDs optimized for mixed read-write performance, endurance and strong data protection",Consistent performance,https://lenovopress.com/lp0925-intel-s4610-mainstream-sata-6gb-ssd,View specifications on Lenovo Press,$609.00,save $182.70,30% off,$426.30,$0,Reduced power consumption,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjY5Mjh8aW1hZ2UvcG5nfGg4NS9oYTgvMTE0NTA3ODk3ODk3MjYucG5nfGEyNjZiMmI4OGU4YjI1N2VhNjYyZTA5MjBmYmUyYzA3NGVkMzBmZWEzMTYxZGUyMWM0NjNiNGU1NzllMjc4ZTE/thinksystem-2-5-5300-960gb-entry-sata-6gb-hot-swap-ssd.png,,,,,,"ThinkSystem 2.5"" 5300 960GB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17077,4XB7A17077,New generation 96-layer 3D TLC NAND flash memory,Suitable for read-intensive workloads,https://lenovopress.com/lp1253-thinksystem-5300-entry-6gb-sata-ssds,View specifications on Lenovo Press,$619.00,save $185.70,30% off,$433.30,$0,MTTF of 3 million device hours - 50% more than most drives,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGhjMS9oY2EvMTE4MjE2NTI4MDM2MTQucG5nfDQ0NzlmNjFhNDMzNjIyNmY1ZmIxOWYzOTJhODA0NzdkNGVjMWI5YTRkZWQ4ODU3NzZhZGQ3M2IwNjRiZDY4MzA/thinksystem-3-5-5300-960gb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGhjMS9oY2EvMTE4MjE2NTI4MDM2MTQucG5nfDQ0NzlmNjFhNDMzNjIyNmY1ZmIxOWYzOTJhODA0NzdkNGVjMWI5YTRkZWQ4ODU3NzZhZGQ3M2IwNjRiZDY4MzA/thinksystem-3-5-5300-960gb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" 5300 960GB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17083,4XB7A17083,New SSDs for ThinkSystem servers,Drives use Micron 96-layer 3D NAND flash memory technology with a SATA 6Gbps interface,https://lenovopress.com/lp1253,View specifications on Lenovo Press,$629.00,save $188.70,30% off,$440.30,$0,"Provides an affordable solution for read-intensive applications such as boot, web servers, lower data rate operational databases and analytics",...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17083
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTk5MTh8aW1hZ2UvcG5nfGhlMS9oN2UvMTE0NTA3ODkzMzA5NzQucG5nfDlmZmY4YzhkMDFlNWMzN2NiOTMwOGMyNmQwNjQwOTIwMjU5MjBhMmU4ZTJhOTczZmU5NmVlYzdkMzUyOTIyOTU/thinksystem-2-5-2-4tb-10k-sas-12gb-hot-swap-512n-hdd.png,,,,,,"ThinkSystem 2.5"" 2.4TB 10K SAS 12Gb Hot Swap 512e HDD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/hdd/7XB7A00069,7XB7A00069,Enterprise HDDs with enhanced sequential and random read/write performance,Self-encrypting and secure drive retirement available,https://lenovopress.com/lp1059-lenovo-thinksystem-hdd-summary,View specifications on Lenovo Press,$629.00,save $188.70,30% off,$440.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTU0Njd8aW1hZ2UvcG5nfGg5Ny9oYjcvMTE4Mjc3NjU3Mzk1NTAucG5nfGUzMjY3ZWI2ZDIwNDZhNWRhYTVjYmZmNGM1OTJjNmY4MzBjNDBhZjg3Zjg5MzBiNzcyZjE5NjlhZDY3ZWU5Y2I/thinksystem-3-5-multi-vendor-960gb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTU0Njd8aW1hZ2UvcG5nfGg5Ny9oYjcvMTE4Mjc3NjU3Mzk1NTAucG5nfGUzMjY3ZWI2ZDIwNDZhNWRhYTVjYmZmNGM1OTJjNmY4MzBjNDBhZjg3Zjg5MzBiNzcyZjE5NjlhZDY3ZWU5Y2I/thinksystem-3-5-multi-vendor-960gb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" Multi Vendor 960GB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A38278,4XB7A38278,Entry-level SSDs with 6 Gbps SATA,3.5-inch (LFF) HS,https://lenovopress.com/lp1261,View specifications on Lenovo Press,$649.00,save $194.70,30% off,$454.30,$0,,,,
